Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Chrome 74.0.3729.157,,,5/19/2019 19:31,5/19/2019 19:54,23m - 7.105s,FAILED
,,,,,,,
Test Cases/1512389/Do_Post_01,Chrome 74.0.3729.157,,,5/19/2019 19:31,5/19/2019 19:32,56.605s,FAILED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,5/19/2019 19:31,5/19/2019 19:32,12.319s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,5/19/2019 19:32,5/19/2019 19:32,2.145s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,5/19/2019 19:32,5/19/2019 19:32,20.246s,PASSED
"click(findTestObject(""TC_1/Page_Spectrum community/a_postNew Post""))",Chrome 74.0.3729.157,,,5/19/2019 19:32,5/19/2019 19:32,4.740s,PASSED
"click(findTestObject(""TC_1/Page_New post/select_Choose a communitySpectrumtest_community""))",Chrome 74.0.3729.157,,,5/19/2019 19:32,5/19/2019 19:32,2.170s,PASSED
"selectOptionByValue(findTestObject(""TC_1/Page_New post/select_Choose a communitySpectrumtest_community""), ""1"", false)",Chrome 74.0.3729.157,,,5/19/2019 19:32,5/19/2019 19:32,8.564s,PASSED
"setText(findTestObject(""TC_1/Page_New post/Page_New post/text_post""), ""abcd this is test"")",Chrome 74.0.3729.157,,,5/19/2019 19:32,5/19/2019 19:32,3.693s,FAILED
"click(findTestObject(""TC_1/Page_New post/button_Publish""))",Chrome 74.0.3729.157,,,5/19/2019 19:32,5/19/2019 19:32,2.203s,PASSED
,,,,,,,
Test Cases/1512389/Do_Post_02,Chrome 74.0.3729.157,,,5/19/2019 19:32,5/19/2019 19:33,41.870s,PASSED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,5/19/2019 19:32,5/19/2019 19:32,10.628s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,5/19/2019 19:32,5/19/2019 19:33,2.151s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,5/19/2019 19:33,5/19/2019 19:33,19.213s,PASSED
"click(findTestObject(""TC_1/Page_PostInCommunity/div_clicktopost""))",Chrome 74.0.3729.157,,,5/19/2019 19:33,5/19/2019 19:33,3.763s,PASSED
