Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Chrome 74.0.3729.157,,,2019-05-19 18:20:08,2019-05-19 19:29:43,1h - 9m - 34.675s,FAILED
,,,,,,,
Test Cases/1512389/Do_Post_01,Chrome 74.0.3729.157,,,2019-05-19 18:20:09,2019-05-19 18:21:22,1m - 13.262s,PASSED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,2019-05-19 18:20:09,2019-05-19 18:20:27,17.178s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 18:20:27,2019-05-19 18:20:30,3.628s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 18:20:30,2019-05-19 18:21:00,30.024s,PASSED
"click(findTestObject(""TC_1/Page_Spectrum community/a_postNew Post""))",Chrome 74.0.3729.157,,,2019-05-19 18:21:00,2019-05-19 18:21:06,5.312s,PASSED
"click(findTestObject(""TC_1/Page_New post/select_Choose a communitySpectrumtest_community""))",Chrome 74.0.3729.157,,,2019-05-19 18:21:06,2019-05-19 18:21:08,2.295s,PASSED
"selectOptionByValue(findTestObject(""TC_1/Page_New post/select_Choose a communitySpectrumtest_community""), ""1"", false)",Chrome 74.0.3729.157,,,2019-05-19 18:21:08,2019-05-19 18:21:16,8.368s,PASSED
"setText(findTestObject(""TC_1/Page_New post/Page_New post/text_post""), ""abcd this is test"")",Chrome 74.0.3729.157,,,2019-05-19 18:21:16,2019-05-19 18:21:20,3.664s,PASSED
"click(findTestObject(""TC_1/Page_New post/button_Publish""))",Chrome 74.0.3729.157,,,2019-05-19 18:21:20,2019-05-19 18:21:22,2.210s,PASSED
,,,,,,,
Test Cases/1512389/Do_Post_02,Chrome 74.0.3729.157,,,2019-05-19 18:21:22,2019-05-19 18:22:08,46.014s,PASSED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,2019-05-19 18:21:22,2019-05-19 18:21:35,12.605s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 18:21:35,2019-05-19 18:21:38,3.013s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 18:21:38,2019-05-19 18:21:58,19.638s,PASSED
"click(findTestObject(""TC_1/Page_PostInCommunity/div_clicktopost""))",Chrome 74.0.3729.157,,,2019-05-19 18:21:58,2019-05-19 18:22:02,4.548s,PASSED
"setText(findTestObject(""TC_1/Page_PostInCommunity/input_post""), ""abcd another test"")",Chrome 74.0.3729.157,,,2019-05-19 18:22:02,2019-05-19 18:22:06,3.805s,PASSED
"click(findTestObject(""TC_1/Page_PostInCommunity/button_Post""))",Chrome 74.0.3729.157,,,2019-05-19 18:22:06,2019-05-19 18:22:08,2.162s,PASSED
,,,,,,,
Test Cases/1512389/Leave_Community_01,Chrome 74.0.3729.157,,,2019-05-19 18:22:08,2019-05-19 18:22:48,40.349s,PASSED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,2019-05-19 18:22:08,2019-05-19 18:22:18,9.673s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 18:22:18,2019-05-19 18:22:20,2.120s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 18:22:20,2019-05-19 18:22:39,19.225s,PASSED
"click(findTestObject(""TC_1/Page_LeaveCommunity/a_exploreExplore""))",Chrome 74.0.3729.157,,,2019-05-19 18:22:39,2019-05-19 18:22:44,4.630s,PASSED
"click(findTestObject(""TC_1/Page_LeaveCommunity/button_Leave community""))",Chrome 74.0.3729.157,,,2019-05-19 18:22:44,2019-05-19 18:22:46,2.237s,PASSED
"click(findTestObject(""TC_1/Page_LeaveCommunity/button_Leave Community (1)""))",Chrome 74.0.3729.157,,,2019-05-19 18:22:46,2019-05-19 18:22:48,2.169s,PASSED
,,,,,,,
Test Cases/1512389/Leave_Community_02,Chrome 74.0.3729.157,,,2019-05-19 18:22:48,2019-05-19 18:23:52,1m - 3.867s,PASSED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,2019-05-19 18:22:49,2019-05-19 18:23:00,11.133s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 18:23:00,2019-05-19 18:23:02,2.285s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 18:23:02,2019-05-19 18:23:22,19.473s,PASSED
"click(findTestObject(""TC_1/Page_Spectrum community/button_Leave community""))",Chrome 74.0.3729.157,,,2019-05-19 18:23:22,2019-05-19 18:23:50,28.559s,PASSED
"click(findTestObject(""TC_1/Page_Spectrum community/button_Leave Community (1)""))",Chrome 74.0.3729.157,,,2019-05-19 18:23:50,2019-05-19 18:23:52,2.177s,PASSED
,,,,,,,
Test Cases/1512389/Like_Post_01,Chrome 74.0.3729.157,,,2019-05-19 18:23:52,2019-05-19 18:24:45,52.430s,PASSED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,2019-05-19 18:23:53,2019-05-19 18:24:06,13.650s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 18:24:06,2019-05-19 18:24:08,2.134s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 18:24:08,2019-05-19 18:24:27,19.054s,PASSED
"click(findTestObject(""TC_1/Page_SendMessageToAPost/a_post""))",Chrome 74.0.3729.157,,,2019-05-19 18:24:27,2019-05-19 18:24:42,14.945s,PASSED
"click(findTestObject(""TC_1/Page_LikePost/button_likepost""))",Chrome 74.0.3729.157,,,2019-05-19 18:24:42,2019-05-19 18:24:45,2.407s,PASSED
,,,,,,,
Test Cases/1512389/Search_Community_01,Chrome 74.0.3729.157,,,2019-05-19 18:24:45,2019-05-19 18:25:44,59.447s,PASSED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,2019-05-19 18:24:45,2019-05-19 18:25:08,22.593s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 18:25:08,2019-05-19 18:25:17,9.473s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 18:25:17,2019-05-19 18:25:36,19.278s,PASSED
"click(findTestObject(""TC_1/Page_SearchCommunity/a_exploreExplore""))",Chrome 74.0.3729.157,,,2019-05-19 18:25:36,2019-05-19 18:25:41,4.606s,PASSED
"setText(findTestObject(""TC_1/Page_SearchCommunity/input_search""), ""spectrum"")",Chrome 74.0.3729.157,,,2019-05-19 18:25:41,2019-05-19 18:25:44,3.268s,PASSED
,,,,,,,
Test Cases/1512389/Search_In_Profile_01,Chrome 74.0.3729.157,,,2019-05-19 18:25:44,2019-05-19 18:26:25,40.671s,PASSED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,2019-05-19 18:25:44,2019-05-19 18:25:54,9.122s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 18:25:54,2019-05-19 18:25:56,2.146s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 18:25:56,2019-05-19 18:26:15,19.156s,PASSED
"click(findTestObject(""TC_1/Page_ViewPostInProfile/a_Profile""))",Chrome 74.0.3729.157,,,2019-05-19 18:26:15,2019-05-19 18:26:19,4.351s,PASSED
"click(findTestObject(""TC_1/Page_SearchInProfile/div_Search""))",Chrome 74.0.3729.157,,,2019-05-19 18:26:19,2019-05-19 18:26:22,2.389s,PASSED
"setText(findTestObject(""TC_1/Page_SearchInProfile/input_search""), ""abcd search"")",Chrome 74.0.3729.157,,,2019-05-19 18:26:22,2019-05-19 18:26:25,3.267s,PASSED
,,,,,,,
Test Cases/1512389/Search_Post_01,Chrome 74.0.3729.157,,,2019-05-19 18:26:25,2019-05-19 18:27:02,37.438s,PASSED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,2019-05-19 18:26:25,2019-05-19 18:26:36,10.856s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 18:26:36,2019-05-19 18:26:38,2.150s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 18:26:38,2019-05-19 18:26:57,19.287s,PASSED
"setText(findTestObject(""TC_1/Page_SearchPost/input_searchpost""), ""post"")",Chrome 74.0.3729.157,,,2019-05-19 18:26:57,2019-05-19 18:27:02,4.968s,PASSED
,,,,,,,
Test Cases/1512389/Send_Message_Person_01,Chrome 74.0.3729.157,,,2019-05-19 18:27:02,2019-05-19 18:27:47,44.250s,PASSED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,2019-05-19 18:27:03,2019-05-19 18:27:12,9.074s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 18:27:12,2019-05-19 18:27:14,2.152s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 18:27:14,2019-05-19 18:27:33,19.142s,PASSED
"click(findTestObject(""TC_1/Page_SendMessageToPerson/a_tabmembers""))",Chrome 74.0.3729.157,,,2019-05-19 18:27:33,2019-05-19 18:27:38,5.580s,PASSED
"click(findTestObject(""TC_1/Page_SendMessageToPerson/button_Message""))",Chrome 74.0.3729.157,,,2019-05-19 18:27:38,2019-05-19 18:27:41,2.371s,PASSED
"setText(findTestObject(""TC_1/Page_SendMessageToPerson/textarea_typemessage""), ""hello there"")",Chrome 74.0.3729.157,,,2019-05-19 18:27:41,2019-05-19 18:27:44,3.419s,PASSED
"click(findTestObject(""TC_1/Page_SendMessageToPerson/button_SendMessage""))",Chrome 74.0.3729.157,,,2019-05-19 18:27:44,2019-05-19 18:27:47,2.294s,PASSED
,,,,,,,
Test Cases/1512389/Send_Message_Post_01,Chrome 74.0.3729.157,,,2019-05-19 18:27:47,2019-05-19 18:28:31,44.740s,PASSED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,2019-05-19 18:27:47,2019-05-19 18:27:58,11.028s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 18:27:58,2019-05-19 18:28:00,2.120s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 18:28:00,2019-05-19 18:28:19,19.357s,PASSED
"click(findTestObject(""TC_1/Page_SendMessageToAPost/a_post""))",Chrome 74.0.3729.157,,,2019-05-19 18:28:19,2019-05-19 18:28:25,5.477s,PASSED
"setText(findTestObject(""TC_1/Page_SendMessageToAPost/input_message""), ""test message"")",Chrome 74.0.3729.157,,,2019-05-19 18:28:25,2019-05-19 18:28:28,3.472s,PASSED
"click(findTestObject(""TC_1/Page_SendMessageToAPost/button_SendMessage""))",Chrome 74.0.3729.157,,,2019-05-19 18:28:28,2019-05-19 18:28:31,2.994s,PASSED
,,,,,,,
Test Cases/1512389/View_Activity_Profile,Chrome 74.0.3729.157,,,2019-05-19 18:28:31,2019-05-19 18:29:10,39.003s,PASSED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,2019-05-19 18:28:32,2019-05-19 18:28:42,10.159s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 18:28:42,2019-05-19 18:28:44,2.139s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 18:28:44,2019-05-19 18:29:03,19.280s,PASSED
"click(findTestObject(""TC_1/Page_ViewPostInProfile/a_Profile""))",Chrome 74.0.3729.157,,,2019-05-19 18:29:03,2019-05-19 18:29:08,4.770s,PASSED
"click(findTestObject(""TC_1/Page_ViewActivity/div_Activity""))",Chrome 74.0.3729.157,,,2019-05-19 18:29:08,2019-05-19 18:29:10,2.381s,PASSED
,,,,,,,
Test Cases/1512389/View_Post_Profile,Chrome 74.0.3729.157,,,2019-05-19 18:29:10,2019-05-19 18:29:49,38.613s,PASSED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,2019-05-19 18:29:11,2019-05-19 18:29:20,9.540s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 18:29:20,2019-05-19 18:29:23,2.335s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 18:29:23,2019-05-19 18:29:42,19.515s,PASSED
"click(findTestObject(""TC_1/Page_ViewPostInProfile/a_Profile""))",Chrome 74.0.3729.157,,,2019-05-19 18:29:42,2019-05-19 18:29:47,4.584s,PASSED
"click(findTestObject(""TC_1/Page_ViewPostInProfile/a_post""))",Chrome 74.0.3729.157,,,2019-05-19 18:29:47,2019-05-19 18:29:49,2.329s,PASSED
,,,,,,,
Test Cases/Invite_Community_001,Chrome 74.0.3729.157,,,2019-05-19 18:29:49,2019-05-19 18:30:46,56.826s,PASSED
"openBrowser(""http://localhost:3000/test-community/settings/members"")",Chrome 74.0.3729.157,,,2019-05-19 18:29:49,2019-05-19 18:30:00,10.617s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 18:30:00,2019-05-19 18:30:02,2.289s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 18:30:02,2019-05-19 18:30:24,21.549s,PASSED
"click(findTestObject(""TC_1/Page_test_community community/button_Settings""))",Chrome 74.0.3729.157,,,2019-05-19 18:30:24,2019-05-19 18:30:29,5.459s,PASSED
"click(findTestObject(""TC_1/Page_update community settings/div_Members""))",Chrome 74.0.3729.157,,,2019-05-19 18:30:29,2019-05-19 18:30:35,5.720s,PASSED
"setText(findTestObject(""TC_1/Page_update community settings/input_Invite by email_style__EmailInviteInput-sc-1vvoo0f-1 gNxvqX""), ""abc@gmail.com"")",Chrome 74.0.3729.157,,,2019-05-19 18:30:35,2019-05-19 18:30:38,3.543s,PASSED
"setText(findTestObject(""TC_1/Page_update community settings/input_Invite by email_style__EmailInviteInput-sc-1vvoo0f-1 kRLwzc""), ""abc"")",Chrome 74.0.3729.157,,,2019-05-19 18:30:38,2019-05-19 18:30:42,3.285s,PASSED
"click(findTestObject(""TC_1/Page_update community settings/button_Send Invitations""))",Chrome 74.0.3729.157,,,2019-05-19 18:30:42,2019-05-19 18:30:44,2.243s,PASSED
closeBrowser(),Chrome 74.0.3729.157,,,2019-05-19 18:30:44,2019-05-19 18:30:46,1.820s,PASSED
,,,,,,,
Test Cases/Invite_Community_002,Chrome 74.0.3729.157,,,2019-05-19 18:30:46,2019-05-19 18:33:04,2m - 17.784s,FAILED
"openBrowser(""http://localhost:3000/test-community/settings/members"")",Chrome 74.0.3729.157,,,2019-05-19 18:30:46,2019-05-19 18:30:56,10.105s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 18:30:56,2019-05-19 18:30:58,2.134s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 18:30:58,2019-05-19 18:31:17,19.029s,PASSED
"click(findTestObject(""TC_1/Page_test_community community/button_Settings""))",Chrome 74.0.3729.157,,,2019-05-19 18:31:17,2019-05-19 18:31:51,34.063s,FAILED
"click(findTestObject(""TC_1/Page_update community settings/div_Members""))",Chrome 74.0.3729.157,,,2019-05-19 18:31:51,2019-05-19 18:32:23,31.859s,FAILED
"setText(findTestObject(""TC_1/Page_update community settings/input_Invite by email_style__EmailInviteInput-sc-1vvoo0f-1 gNxvqX""), """")",Chrome 74.0.3729.157,,,2019-05-19 18:32:23,2019-05-19 18:32:26,3.122s,PASSED
"setText(findTestObject(""TC_1/Page_update community settings/input_Invite by email_style__EmailInviteInput-sc-1vvoo0f-1 kRLwzc""), """")",Chrome 74.0.3729.157,,,2019-05-19 18:32:26,2019-05-19 18:32:29,3.110s,PASSED
"click(findTestObject(""TC_1/Page_update community settings/button_Send Invitations""))",Chrome 74.0.3729.157,,,2019-05-19 18:32:29,2019-05-19 18:33:02,32.372s,FAILED
closeBrowser(),Chrome 74.0.3729.157,,,2019-05-19 18:33:02,2019-05-19 18:33:04,1.802s,PASSED
,,,,,,,
Test Cases/Invite_Community_003,Chrome 74.0.3729.157,,,2019-05-19 18:33:04,2019-05-19 18:34:50,1m - 46.416s,FAILED
"openBrowser(""http://localhost:3000/test-community/settings/members"")",Chrome 74.0.3729.157,,,2019-05-19 18:33:04,2019-05-19 18:33:12,8.301s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 18:33:12,2019-05-19 18:33:14,2.137s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 18:33:14,2019-05-19 18:33:34,19.313s,PASSED
