Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Chrome 74.0.3729.157,,,2019-05-19 15:53:56,2019-05-19 15:59:42,5m - 46.464s,PASSED
,,,,,,,
Test Cases/1512117/Dang_Ki_Tai_Khoan/Dang_Ki_Tai_Khoan_Bang_Facebook,Chrome 74.0.3729.157,Dang ki tai khoan thanh cong bang facebook,,2019-05-19 15:53:56,2019-05-19 15:54:18,21.569s,PASSED
"openBrowser("""")",Chrome 74.0.3729.157,,,2019-05-19 15:53:57,2019-05-19 15:54:01,4.167s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 15:54:01,2019-05-19 15:54:02,1.152s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,2019-05-19 15:54:02,2019-05-19 15:54:04,2.029s,PASSED
"click(findTestObject(""Object Repository/Page_Spectrum/button_Log in or sign up""))",Chrome 74.0.3729.157,,,2019-05-19 15:54:04,2019-05-19 15:54:05,1.455s,PASSED
"click(findTestObject(""Object Repository/Page_Spectrum/span_Sign in with Facebook""))",Chrome 74.0.3729.157,,,2019-05-19 15:54:05,2019-05-19 15:54:07,1.443s,PASSED
"setText(findTestObject(""Object Repository/Page_Facebook/input_Password_email""), ""0964224029"")",Chrome 74.0.3729.157,,,2019-05-19 15:54:07,2019-05-19 15:54:07,0.235s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Facebook/input_Password_pass""), ""I3EnbNJnE2MiMydZ1/qNCg=="")",Chrome 74.0.3729.157,,,2019-05-19 15:54:07,2019-05-19 15:54:07,0.244s,PASSED
"click(findTestObject(""Object Repository/Page_Facebook/input_Password_u_0_2""))",Chrome 74.0.3729.157,,,2019-05-19 15:54:07,2019-05-19 15:54:09,1.583s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Log in to Facebook  Facebook/input_Cookies Required_pass""), ""B/u7bd3VjUvO97rjNFqmew=="")",Chrome 74.0.3729.157,,,2019-05-19 15:54:09,2019-05-19 15:54:09,0.567s,PASSED
"click(findTestObject(""Object Repository/Page_Log in to Facebook  Facebook/button_Log In""))",Chrome 74.0.3729.157,,,2019-05-19 15:54:09,2019-05-19 15:54:17,7.288s,PASSED
closeBrowser(),Chrome 74.0.3729.157,,,2019-05-19 15:54:17,2019-05-19 15:54:17,0.828s,PASSED
,,,,,,,
Test Cases/1512117/Dang_Ki_Tai_Khoan/Dang_Ki_Tai_Khoan_Bang_Github,Chrome 74.0.3729.157,Dang ki tai khoan thanh cong bang github,,2019-05-19 15:54:18,2019-05-19 15:54:32,14.062s,PASSED
"openBrowser("""")",Chrome 74.0.3729.157,,,2019-05-19 15:54:18,2019-05-19 15:54:20,2.350s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 15:54:20,2019-05-19 15:54:21,1.131s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,2019-05-19 15:54:21,2019-05-19 15:54:23,1.741s,PASSED
"click(findTestObject(""Page_Spectrum/button_Log in or sign up""))",Chrome 74.0.3729.157,,,2019-05-19 15:54:23,2019-05-19 15:54:25,1.824s,PASSED
"click(findTestObject(""Page_Spectrum/span_Sign in with GitHub""))",Chrome 74.0.3729.157,,,2019-05-19 15:54:25,2019-05-19 15:54:26,1.474s,PASSED
"setText(findTestObject(""Page_Sign in to GitHub  GitHub/input_Username or email address_login""), ""nguyenminhdong140797@gmail.com"")",Chrome 74.0.3729.157,,,2019-05-19 15:54:26,2019-05-19 15:54:27,0.227s,PASSED
