Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Chrome 74.0.3729.157,,,2019-05-19 20:27:42,2019-05-19 20:51:34,23m - 51.855s,FAILED
,,,,,,,
Test Cases/1512389/Do_Post_01,Chrome 74.0.3729.157,,,2019-05-19 20:27:43,2019-05-19 20:30:14,2m - 31.408s,PASSED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,2019-05-19 20:27:44,2019-05-19 20:29:05,1m - 21.154s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 20:29:05,2019-05-19 20:29:08,3.455s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 20:29:08,2019-05-19 20:29:43,34.714s,PASSED
"click(findTestObject(""TC_1/Page_Spectrum community/a_postNew Post""))",Chrome 74.0.3729.157,,,2019-05-19 20:29:43,2019-05-19 20:29:57,13.810s,PASSED
"click(findTestObject(""TC_1/Page_New post/select_Choose a communitySpectrumtest_community""))",Chrome 74.0.3729.157,,,2019-05-19 20:29:57,2019-05-19 20:30:00,3.133s,PASSED
"selectOptionByValue(findTestObject(""TC_1/Page_New post/select_Choose a communitySpectrumtest_community""), ""1"", false)",Chrome 74.0.3729.157,,,2019-05-19 20:30:00,2019-05-19 20:30:08,8.434s,PASSED
"setText(findTestObject(""TC_1/Page_New post/Page_New post/text_post""), ""abcd this is test"")",Chrome 74.0.3729.157,,,2019-05-19 20:30:08,2019-05-19 20:30:12,3.902s,PASSED
"click(findTestObject(""TC_1/Page_New post/button_Publish""))",Chrome 74.0.3729.157,,,2019-05-19 20:30:12,2019-05-19 20:30:14,2.187s,PASSED
,,,,,,,
Test Cases/1512389/Do_Post_02,Chrome 74.0.3729.157,,,2019-05-19 20:30:14,2019-05-19 20:31:25,1m - 10.716s,PASSED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,2019-05-19 20:30:15,2019-05-19 20:30:41,26.371s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 20:30:41,2019-05-19 20:30:44,3.068s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 20:30:44,2019-05-19 20:31:14,29.767s,PASSED
"click(findTestObject(""TC_1/Page_PostInCommunity/div_clicktopost""))",Chrome 74.0.3729.157,,,2019-05-19 20:31:14,2019-05-19 20:31:18,4.674s,PASSED
"setText(findTestObject(""TC_1/Page_PostInCommunity/input_post""), ""abcd another test"")",Chrome 74.0.3729.157,,,2019-05-19 20:31:18,2019-05-19 20:31:23,4.321s,PASSED
"click(findTestObject(""TC_1/Page_PostInCommunity/button_Post""))",Chrome 74.0.3729.157,,,2019-05-19 20:31:23,2019-05-19 20:31:25,2.263s,PASSED
,,,,,,,
Test Cases/1512389/Leave_Community_01,Chrome 74.0.3729.157,,,2019-05-19 20:31:25,2019-05-19 20:32:33,1m - 8.190s,PASSED
"openBrowser(""http://localhost:3000/login"")",Chrome 74.0.3729.157,,,2019-05-19 20:31:25,2019-05-19 20:31:41,16.044s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,2019-05-19 20:31:41,2019-05-19 20:31:44,2.273s,PASSED
"callTestCase(findTestCase(""Login""), [:], CONTINUE_ON_FAILURE)",Chrome 74.0.3729.157,,,2019-05-19 20:31:44,2019-05-19 20:32:08,23.913s,PASSED
"click(findTestObject(""TC_1/Page_LeaveCommunity/a_exploreExplore""))",Chrome 74.0.3729.157,,,2019-05-19 20:32:08,2019-05-19 20:32:15,7.043s,PASSED
"click(findTestObject(""TC_1/Page_LeaveCommunity/button_Leave community""))",Chrome 74.0.3729.157,,,2019-05-19 20:32:15,2019-05-19 20:32:31,16.325s,PASSED
