Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Chrome 97.0.4692.71,,,2022-01-14 12:25:04,2022-01-14 14:24:48,1h - 59m - 44.170s,FAILED
,,,,,,,
Test Cases/Chat/Chat starred,Chrome 97.0.4692.71,,,2022-01-14 12:25:05,2022-01-14 12:27:52,2m - 47.771s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-14 12:25:05,2022-01-14 12:25:08,2.915s,PASSED
"navigateToUrl(""http://localhost/"")",Chrome 97.0.4692.71,,,2022-01-14 12:25:08,2022-01-14 12:25:10,1.794s,PASSED
"click(findTestObject(""Object Repository/Page_L Tm Anh/a_Log in""))",Chrome 97.0.4692.71,,,2022-01-14 12:25:10,2022-01-14 12:25:10,0.814s,PASSED
"setText(findTestObject(""Object Repository/Page_L Tm Anh Log in to the site/input_Username_username""), ""anhle1"")",Chrome 97.0.4692.71,,,2022-01-14 12:25:10,2022-01-14 12:25:11,0.818s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_L Tm Anh Log in to the site/input_Password_password""), ""eGmz8XUbrLe3vUQiiiujBg=="")",Chrome 97.0.4692.71,,,2022-01-14 12:25:11,2022-01-14 12:25:12,0.431s,PASSED
"click(findTestObject(""Object Repository/Page_L Tm Anh Log in to the site/button_Log in""))",Chrome 97.0.4692.71,,,2022-01-14 12:25:12,2022-01-14 12:25:13,1.677s,PASSED
"click(findTestObject(""Object Repository/Page_Dashboard/a_0""))",Chrome 97.0.4692.71,,,2022-01-14 12:25:13,2022-01-14 12:25:45,31.742s,PASSED
"click(findTestObject(""Object Repository/Page_Dashboard/div_L CDE""))",Chrome 97.0.4692.71,,,2022-01-14 12:25:45,2022-01-14 12:26:17,31.487s,PASSED
"setText(findTestObject(""Object Repository/Page_Dashboard/textarea_Use enter to send_yui_3_17_2_1_164_f30280""), ""alo"")",Chrome 97.0.4692.71,,,2022-01-14 12:26:17,2022-01-14 12:27:20,1m - 3.579s,PASSED
"click(findTestObject(""Object Repository/Page_Dashboard/button__btn btn-link btn-icon icon-size-3 m_754a09""))",Chrome 97.0.4692.71,,,2022-01-14 12:27:20,2022-01-14 12:27:52,31.436s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-14 12:27:52,2022-01-14 12:27:52,0.708s,PASSED
,,,,,,,
Test Cases/Chat/Chat with group,Chrome 97.0.4692.71,,,2022-01-14 12:27:52,2022-01-14 12:30:39,2m - 46.572s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-14 12:27:53,2022-01-14 12:27:54,1.178s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-14 12:27:54,2022-01-14 12:27:54,0.672s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-14 12:27:54,2022-01-14 12:27:56,1.180s,PASSED
"navigateToUrl(""http://localhost/"")",Chrome 97.0.4692.71,,,2022-01-14 12:27:56,2022-01-14 12:27:57,0.937s,PASSED
"click(findTestObject(""Object Repository/Page_L Tm Anh/a_Log in""))",Chrome 97.0.4692.71,,,2022-01-14 12:27:57,2022-01-14 12:27:57,0.714s,PASSED
"setText(findTestObject(""Object Repository/Page_L Tm Anh Log in to the site/input_Username_username""), ""admin"")",Chrome 97.0.4692.71,,,2022-01-14 12:27:57,2022-01-14 12:27:58,0.902s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_L Tm Anh Log in to the site/input_Password_password""), ""eGmz8XUbrLe3vUQiiiujBg=="")",Chrome 97.0.4692.71,,,2022-01-14 12:27:58,2022-01-14 12:27:59,0.446s,PASSED
"click(findTestObject(""Object Repository/Page_L Tm Anh Log in to the site/button_Log in""))",Chrome 97.0.4692.71,,,2022-01-14 12:27:59,2022-01-14 12:28:01,2.039s,PASSED
"click(findTestObject(""Object Repository/Page_Dashboard/a_0""))",Chrome 97.0.4692.71,,,2022-01-14 12:28:01,2022-01-14 12:28:32,31.527s,PASSED
"click(findTestObject(""Object Repository/Page_Dashboard/div_Team 1""))",Chrome 97.0.4692.71,,,2022-01-14 12:28:32,2022-01-14 12:29:04,31.450s,PASSED
