Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test case,Chrome 97.0.4692.71,,,2022-01-17 01:03:54,2022-01-17 01:33:39,29m - 45.012s,FAILED
,,,,,,,
Test Cases/45.ChangeLanguageInSigninPage,Chrome 97.0.4692.71,,,2022-01-17 01:03:54,2022-01-17 01:04:34,39.758s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 01:03:55,2022-01-17 01:03:58,3.418s,PASSED
"navigateToUrl(""http://localhost:8080/"")",Chrome 97.0.4692.71,,,2022-01-17 01:03:58,2022-01-17 01:04:01,3.021s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Sign In""))",Chrome 97.0.4692.71,,,2022-01-17 01:04:01,2022-01-17 01:04:05,3.737s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_English (US)""))",Chrome 97.0.4692.71,,,2022-01-17 01:04:05,2022-01-17 01:04:07,1.500s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Catal_mx_LanguageDropdown_input""), ""Ti"")",Chrome 97.0.4692.71,,,2022-01-17 01:04:07,2022-01-17 01:04:09,2.344s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Ting Vit""))",Chrome 97.0.4692.71,,,2022-01-17 01:04:09,2022-01-17 01:04:13,3.885s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_ng nhp vi_username""), ""ptnha19"")",Chrome 97.0.4692.71,,,2022-01-17 01:04:13,2022-01-17 01:04:17,4.039s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Tn ti khon_password""), ""5R3Ima4A+eOeCrCDRGMLmJpaGR3V3+YI"")",Chrome 97.0.4692.71,,,2022-01-17 01:04:17,2022-01-17 01:04:19,2.306s,PASSED
"click(findTestObject(""Object Repository/Page_Element/input_Qun mt khu_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-17 01:04:19,2022-01-17 01:04:20,1.158s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Xc minh bng Kha Bo mt""))",Chrome 97.0.4692.71,,,2022-01-17 01:04:20,2022-01-17 01:04:26,6.082s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Cha kha bo mt_mx_Field_4""), ""PF4jXtbe/5x5+S5PgN4Kl/QbANAkWZYKqKaG9gW6gn+Po31AOnak0DX8GoEzAUkskgpeON1UhfEqZG0XXngJPA=="")",Chrome 97.0.4692.71,,,2022-01-17 01:04:26,2022-01-17 01:04:29,2.652s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_Tip tc""))",Chrome 97.0.4692.71,,,2022-01-17 01:04:29,2022-01-17 01:04:30,1.159s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Xong""))",Chrome 97.0.4692.71,,,2022-01-17 01:04:30,2022-01-17 01:04:32,1.856s,PASSED
"click(findTestObject(""Object Repository/Page_Element/img_Kim tra li_mx_BaseAvatar_image""))",Chrome 97.0.4692.71,,,2022-01-17 01:04:32,2022-01-17 01:04:33,1.196s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-17 01:04:33,2022-01-17 01:04:34,0.723s,PASSED
,,,,,,,
Test Cases/67.ExpandSpaceBar,Chrome 97.0.4692.71,,,2022-01-17 01:04:34,2022-01-17 01:05:05,30.594s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 01:04:34,2022-01-17 01:04:36,1.281s,PASSED
"navigateToUrl(""http://localhost:8080/"")",Chrome 97.0.4692.71,,,2022-01-17 01:04:36,2022-01-17 01:04:39,3.765s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Sign In""))",Chrome 97.0.4692.71,,,2022-01-17 01:04:39,2022-01-17 01:04:42,3.052s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Sign in with_username""), ""ptnha19"")",Chrome 97.0.4692.71,,,2022-01-17 01:04:42,2022-01-17 01:04:46,3.441s,PASSED
