Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test case,Chrome 97.0.4692.71,,,2022-01-17 18:36:35,2022-01-17 19:07:52,31m - 16.617s,FAILED
,,,,,,,
Test Cases/40.FeedBack,Chrome 97.0.4692.71,,,2022-01-17 18:36:36,2022-01-17 18:37:35,59.512s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 18:36:37,2022-01-17 18:36:39,2.960s,PASSED
"navigateToUrl(""http://localhost:8080/"")",Chrome 97.0.4692.71,,,2022-01-17 18:36:39,2022-01-17 18:36:43,3.856s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Sign In""))",Chrome 97.0.4692.71,,,2022-01-17 18:36:43,2022-01-17 18:36:47,3.424s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Sign in with_username""), ""ptnha19"")",Chrome 97.0.4692.71,,,2022-01-17 18:36:47,2022-01-17 18:36:50,3.553s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Username_password""), ""5R3Ima4A+eOeCrCDRGMLmJpaGR3V3+YI"")",Chrome 97.0.4692.71,,,2022-01-17 18:36:50,2022-01-17 18:36:53,2.296s,PASSED
"click(findTestObject(""Object Repository/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-17 18:36:53,2022-01-17 18:36:54,1.154s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Verify with Security Key""))",Chrome 97.0.4692.71,,,2022-01-17 18:36:54,2022-01-17 18:37:13,19.167s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Security Key_mx_Field_4""), ""PF4jXtbe/5x5+S5PgN4Kl/QbANAkWZYKqKaG9gW6gn+Po31AOnak0DX8GoEzAUkskgpeON1UhfEqZG0XXngJPA=="")",Chrome 97.0.4692.71,,,2022-01-17 18:37:13,2022-01-17 18:37:16,2.845s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-17 18:37:16,2022-01-17 18:37:17,1.139s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Done""))",Chrome 97.0.4692.71,,,2022-01-17 18:37:17,2022-01-17 18:37:19,2.219s,PASSED
"rightClick(findTestObject(""Object Repository/Page_Element/img_Review_mx_BaseAvatar_image""))",Chrome 97.0.4692.71,,,2022-01-17 18:37:19,2022-01-17 18:37:20,0.387s,PASSED
"click(findTestObject(""Object Repository/Page_Element/span_Feedback""))",Chrome 97.0.4692.71,,,2022-01-17 18:37:20,2022-01-17 18:37:21,1.371s,PASSED
delay(5),Chrome 97.0.4692.71,,,2022-01-17 18:37:21,2022-01-17 18:37:26,5.042s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/textarea_a""), ""a"")",Chrome 97.0.4692.71,,,2022-01-17 18:37:26,2022-01-17 18:37:28,2.191s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/textarea_ab""), ""ab"")",Chrome 97.0.4692.71,,,2022-01-17 18:37:28,2022-01-17 18:37:30,2.164s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/textarea_abc""), ""abc"")",Chrome 97.0.4692.71,,,2022-01-17 18:37:30,2022-01-17 18:37:33,2.200s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_Send feedback""))",Chrome 97.0.4692.71,,,2022-01-17 18:37:33,2022-01-17 18:37:34,1.123s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_OK""))",Chrome 97.0.4692.71,,,2022-01-17 18:37:34,2022-01-17 18:37:35,1.141s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-17 18:37:35,2022-01-17 18:37:35,0.673s,PASSED
,,,,,,,
Test Cases/49.LogInFail_03,Chrome 97.0.4692.71,,,2022-01-17 18:37:35,2022-01-17 18:37:54,18.707s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 18:37:36,2022-01-17 18:37:37,1.180s,PASSED
"navigateToUrl(""http://localhost:8080/"")",Chrome 97.0.4692.71,,,2022-01-17 18:37:37,2022-01-17 18:37:41,3.724s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Sign In""))",Chrome 97.0.4692.71,,,2022-01-17 18:37:41,2022-01-17 18:37:46,5.290s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Sign in with_username""), ""Matrix"")",Chrome 97.0.4692.71,,,2022-01-17 18:37:46,2022-01-17 18:37:49,3.126s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Username_password""), ""wE3H8sMRrXo="")",Chrome 97.0.4692.71,,,2022-01-17 18:37:49,2022-01-17 18:37:51,2.238s,PASSED
"click(findTestObject(""Object Repository/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-17 18:37:51,2022-01-17 18:37:52,1.136s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Incorrect username andor password""))",Chrome 97.0.4692.71,,,2022-01-17 18:37:52,2022-01-17 18:37:54,1.106s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-17 18:37:54,2022-01-17 18:37:54,0.658s,PASSED
,,,,,,,
Test Cases/77.PreferenceCodeBlock,Chrome 97.0.4692.71,,,2022-01-17 18:37:54,2022-01-17 18:38:58,1m - 3.938s,FAILED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 18:37:54,2022-01-17 18:37:56,1.300s,PASSED
"navigateToUrl(""http://localhost:8080/"")",Chrome 97.0.4692.71,,,2022-01-17 18:37:56,2022-01-17 18:37:59,3.549s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Sign In""))",Chrome 97.0.4692.71,,,2022-01-17 18:37:59,2022-01-17 18:38:03,4.081s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Sign in with_username""), ""ptnha19"")",Chrome 97.0.4692.71,,,2022-01-17 18:38:03,2022-01-17 18:38:07,3.904s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Username_password""), ""5R3Ima4A+eOeCrCDRGMLmJpaGR3V3+YI"")",Chrome 97.0.4692.71,,,2022-01-17 18:38:07,2022-01-17 18:38:10,2.286s,PASSED
"click(findTestObject(""Object Repository/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-17 18:38:10,2022-01-17 18:38:11,1.133s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Verify with Security Key""))",Chrome 97.0.4692.71,,,2022-01-17 18:38:11,2022-01-17 18:38:17,6.221s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Security Key_mx_Field_4""), ""PF4jXtbe/5x5+S5PgN4Kl/QbANAkWZYKqKaG9gW6gn+Po31AOnak0DX8GoEzAUkskgpeON1UhfEqZG0XXngJPA=="")",Chrome 97.0.4692.71,,,2022-01-17 18:38:17,2022-01-17 18:38:19,2.366s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-17 18:38:19,2022-01-17 18:38:20,1.147s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Done""))",Chrome 97.0.4692.71,,,2022-01-17 18:38:20,2022-01-17 18:38:23,2.259s,PASSED
"rightClick(findTestObject(""Object Repository/Page_Element/img_Review_mx_BaseAvatar_image""))",Chrome 97.0.4692.71,,,2022-01-17 18:38:23,2022-01-17 18:38:23,0.463s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_All settings""))",Chrome 97.0.4692.71,,,2022-01-17 18:38:23,2022-01-17 18:38:26,2.518s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Preferences""))",Chrome 97.0.4692.71,,,2022-01-17 18:38:26,2022-01-17 18:38:27,1.187s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Enable automatic language detection for_7a18d5""))",Chrome 97.0.4692.71,,,2022-01-17 18:38:27,2022-01-17 18:38:58,31.237s,FAILED
,,,,,,,
Test Cases/78.RightClickSpace,Chrome 97.0.4692.71,,,2022-01-17 18:38:58,2022-01-17 18:39:35,36.893s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 18:38:58,2022-01-17 18:39:00,1.909s,PASSED
"navigateToUrl(""http://localhost:8080/"")",Chrome 97.0.4692.71,,,2022-01-17 18:39:00,2022-01-17 18:39:03,2.857s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Sign In""))",Chrome 97.0.4692.71,,,2022-01-17 18:39:03,2022-01-17 18:39:09,5.695s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Sign in with_username""), ""ptnha19"")",Chrome 97.0.4692.71,,,2022-01-17 18:39:09,2022-01-17 18:39:12,3.564s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Username_password""), ""5R3Ima4A+eOeCrCDRGMLmJpaGR3V3+YI"")",Chrome 97.0.4692.71,,,2022-01-17 18:39:12,2022-01-17 18:39:15,2.247s,PASSED
"click(findTestObject(""Object Repository/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-17 18:39:15,2022-01-17 18:39:16,1.139s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Verify with Security Key""))",Chrome 97.0.4692.71,,,2022-01-17 18:39:16,2022-01-17 18:39:22,6.605s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Security Key_mx_Field_4""), ""PF4jXtbe/5x5+S5PgN4Kl/QbANAkWZYKqKaG9gW6gn+Po31AOnak0DX8GoEzAUkskgpeON1UhfEqZG0XXngJPA=="")",Chrome 97.0.4692.71,,,2022-01-17 18:39:22,2022-01-17 18:39:25,2.608s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-17 18:39:25,2022-01-17 18:39:26,1.122s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Done""))",Chrome 97.0.4692.71,,,2022-01-17 18:39:26,2022-01-17 18:39:28,1.997s,PASSED
"rightClick(findTestObject(""Object Repository/Page_Element/span_H""))",Chrome 97.0.4692.71,,,2022-01-17 18:39:28,2022-01-17 18:39:29,0.474s,PASSED
"click(findTestObject(""Object Repository/Page_Element/span_Manage  explore rooms""))",Chrome 97.0.4692.71,,,2022-01-17 18:39:29,2022-01-17 18:39:30,1.575s,PASSED
"setText(findTestObject(""Object Repository/Page_Element  hey ban Khoa/input_This is a test space_mx_textinput_ico_852234""), ""abc"")",Chrome 97.0.4692.71,,,2022-01-17 18:39:30,2022-01-17 18:39:33,3.038s,PASSED
"click(findTestObject(""Object Repository/Page_Element  hey ban Khoa/div_This is a test space_mx_AccessibleButto_bf32ba""))",Chrome 97.0.4692.71,,,2022-01-17 18:39:33,2022-01-17 18:39:34,1.110s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-17 18:39:34,2022-01-17 18:39:35,0.649s,PASSED
,,,,,,,
Test Cases/80.PreferemcesSpace_RightClick,Chrome 97.0.4692.71,,,2022-01-17 18:39:35,2022-01-17 18:40:09,33.888s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 18:39:35,2022-01-17 18:39:36,1.160s,PASSED
