Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test case,Chrome 97.0.4692.71,,,2022-01-17 20:46:13,2022-01-17 21:20:49,34m - 36.168s,FAILED
,,,,,,,
Test Cases/40.FeedBack,Chrome 97.0.4692.71,,,2022-01-17 20:46:14,2022-01-17 20:47:05,51.274s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 20:46:15,2022-01-17 20:46:18,3.985s,PASSED
"navigateToUrl(""http://localhost:8080/"")",Chrome 97.0.4692.71,,,2022-01-17 20:46:18,2022-01-17 20:46:23,4.366s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Sign In""))",Chrome 97.0.4692.71,,,2022-01-17 20:46:23,2022-01-17 20:46:26,3.123s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Sign in with_username""), ""ptnha19"")",Chrome 97.0.4692.71,,,2022-01-17 20:46:26,2022-01-17 20:46:29,3.126s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Username_password""), ""5R3Ima4A+eOeCrCDRGMLmJpaGR3V3+YI"")",Chrome 97.0.4692.71,,,2022-01-17 20:46:29,2022-01-17 20:46:31,2.298s,PASSED
"click(findTestObject(""Object Repository/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-17 20:46:31,2022-01-17 20:46:33,1.157s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Verify with Security Key""))",Chrome 97.0.4692.71,,,2022-01-17 20:46:33,2022-01-17 20:46:40,7.744s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Security Key_mx_Field_4""), ""PF4jXtbe/5x5+S5PgN4Kl/QbANAkWZYKqKaG9gW6gn+Po31AOnak0DX8GoEzAUkskgpeON1UhfEqZG0XXngJPA=="")",Chrome 97.0.4692.71,,,2022-01-17 20:46:40,2022-01-17 20:46:43,2.834s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-17 20:46:43,2022-01-17 20:46:44,1.126s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Done""))",Chrome 97.0.4692.71,,,2022-01-17 20:46:44,2022-01-17 20:46:47,2.407s,PASSED
"rightClick(findTestObject(""Object Repository/Page_Element/img_Review_mx_BaseAvatar_image""))",Chrome 97.0.4692.71,,,2022-01-17 20:46:47,2022-01-17 20:46:47,0.371s,PASSED
"click(findTestObject(""Object Repository/Page_Element/span_Feedback""))",Chrome 97.0.4692.71,,,2022-01-17 20:46:47,2022-01-17 20:46:48,1.148s,PASSED
delay(5),Chrome 97.0.4692.71,,,2022-01-17 20:46:48,2022-01-17 20:46:53,5.040s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/textarea_a""), ""a"")",Chrome 97.0.4692.71,,,2022-01-17 20:46:53,2022-01-17 20:46:57,4.135s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/textarea_ab""), ""ab"")",Chrome 97.0.4692.71,,,2022-01-17 20:46:57,2022-01-17 20:47:00,2.184s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/textarea_abc""), ""abc"")",Chrome 97.0.4692.71,,,2022-01-17 20:47:00,2022-01-17 20:47:02,2.150s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_Send feedback""))",Chrome 97.0.4692.71,,,2022-01-17 20:47:02,2022-01-17 20:47:03,1.098s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_OK""))",Chrome 97.0.4692.71,,,2022-01-17 20:47:03,2022-01-17 20:47:04,1.572s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-17 20:47:04,2022-01-17 20:47:05,0.697s,PASSED
,,,,,,,
Test Cases/49.LogInFail_03,Chrome 97.0.4692.71,,,2022-01-17 20:47:05,2022-01-17 20:47:22,16.817s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 20:47:05,2022-01-17 20:47:06,1.162s,PASSED
"navigateToUrl(""http://localhost:8080/"")",Chrome 97.0.4692.71,,,2022-01-17 20:47:06,2022-01-17 20:47:09,2.851s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Sign In""))",Chrome 97.0.4692.71,,,2022-01-17 20:47:09,2022-01-17 20:47:14,4.250s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Sign in with_username""), ""Matrix"")",Chrome 97.0.4692.71,,,2022-01-17 20:47:14,2022-01-17 20:47:17,3.135s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Username_password""), ""wE3H8sMRrXo="")",Chrome 97.0.4692.71,,,2022-01-17 20:47:17,2022-01-17 20:47:19,2.236s,PASSED
"click(findTestObject(""Object Repository/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-17 20:47:19,2022-01-17 20:47:20,1.159s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Incorrect username andor password""))",Chrome 97.0.4692.71,,,2022-01-17 20:47:20,2022-01-17 20:47:21,1.125s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-17 20:47:21,2022-01-17 20:47:22,0.671s,PASSED
,,,,,,,
Test Cases/77.PreferenceCodeBlock,Chrome 97.0.4692.71,,,2022-01-17 20:47:22,2022-01-17 20:47:57,35.526s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 20:47:22,2022-01-17 20:47:23,1.344s,PASSED
"navigateToUrl(""http://localhost:8080/"")",Chrome 97.0.4692.71,,,2022-01-17 20:47:23,2022-01-17 20:47:26,2.704s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Sign In""))",Chrome 97.0.4692.71,,,2022-01-17 20:47:26,2022-01-17 20:47:31,4.650s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Sign in with_username""), ""ptnha19"")",Chrome 97.0.4692.71,,,2022-01-17 20:47:31,2022-01-17 20:47:34,3.576s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Username_password""), ""5R3Ima4A+eOeCrCDRGMLmJpaGR3V3+YI"")",Chrome 97.0.4692.71,,,2022-01-17 20:47:34,2022-01-17 20:47:37,2.360s,PASSED
"click(findTestObject(""Object Repository/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-17 20:47:37,2022-01-17 20:47:38,1.211s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Verify with Security Key""))",Chrome 97.0.4692.71,,,2022-01-17 20:47:38,2022-01-17 20:47:44,5.847s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Security Key_mx_Field_4""), ""PF4jXtbe/5x5+S5PgN4Kl/QbANAkWZYKqKaG9gW6gn+Po31AOnak0DX8GoEzAUkskgpeON1UhfEqZG0XXngJPA=="")",Chrome 97.0.4692.71,,,2022-01-17 20:47:44,2022-01-17 20:47:47,2.750s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-17 20:47:47,2022-01-17 20:47:48,1.119s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Done""))",Chrome 97.0.4692.71,,,2022-01-17 20:47:48,2022-01-17 20:47:50,2.316s,PASSED
