Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Suite,Chrome 97.0.4692.71,,,2022-01-15 08:40:04,2022-01-15 11:00:28,2h - 20m - 23.973s,PASSED
,,,,,,,
Test Cases/1.Sign_in_Pass,Chrome 97.0.4692.71,,,2022-01-15 08:40:04,2022-01-15 08:45:49,5m - 44.995s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-15 08:40:05,2022-01-15 08:40:08,3.571s,PASSED
"navigateToUrl(""http://localhost:8080/"")",Chrome 97.0.4692.71,,,2022-01-15 08:40:08,2022-01-15 08:40:11,2.123s,PASSED
"click(findTestObject(""Object Repository/Page_Element/a_Sign In""))",Chrome 97.0.4692.71,,,2022-01-15 08:40:11,2022-01-15 08:40:15,4.245s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Sign in with_username""), ""ptnha19"")",Chrome 97.0.4692.71,,,2022-01-15 08:40:15,2022-01-15 08:41:15,1m - 0.514s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Username_password""), ""5R3Ima4A+eOeCrCDRGMLmJpaGR3V3+YI"")",Chrome 97.0.4692.71,,,2022-01-15 08:41:15,2022-01-15 08:41:46,30.269s,PASSED
"click(findTestObject(""Object Repository/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-15 08:41:46,2022-01-15 08:42:16,30.145s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Verify with Security Key""))",Chrome 97.0.4692.71,,,2022-01-15 08:42:16,2022-01-15 08:42:47,31.390s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Security Key""))",Chrome 97.0.4692.71,,,2022-01-15 08:42:47,2022-01-15 08:43:17,30.131s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Security Key_mx_Field_4""), ""PF4jXtbe/5x5+S5PgN4Kl/QbANAkWZYKqKaG9gW6gn+Po31AOnak0DX8GoEzAUkskgpeON1UhfEqZG0XXngJPA=="")",Chrome 97.0.4692.71,,,2022-01-15 08:43:17,2022-01-15 08:43:48,30.302s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-15 08:43:48,2022-01-15 08:44:18,30.134s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Done""))",Chrome 97.0.4692.71,,,2022-01-15 08:44:18,2022-01-15 08:44:48,30.395s,PASSED
"click(findTestObject(""Object Repository/Page_Element/img_Enable_mx_BaseAvatar_image""))",Chrome 97.0.4692.71,,,2022-01-15 08:44:48,2022-01-15 08:45:18,30.308s,PASSED
