Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test case,Chrome 97.0.4692.71,,,2022-01-17 00:06:48,2022-01-17 00:27:19,20m - 30.744s,FAILED
,,,,,,,
Test Cases/44.SignOutThroughSetting,Chrome 97.0.4692.71,,,2022-01-17 00:06:48,2022-01-17 00:07:27,38.905s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 00:06:49,2022-01-17 00:06:51,2.266s,PASSED
"navigateToUrl(""http://localhost:8080/"")",Chrome 97.0.4692.71,,,2022-01-17 00:06:51,2022-01-17 00:06:54,2.532s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Sign In""))",Chrome 97.0.4692.71,,,2022-01-17 00:06:54,2022-01-17 00:06:58,4.532s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Sign in with_username""), ""ptnha19"")",Chrome 97.0.4692.71,,,2022-01-17 00:06:58,2022-01-17 00:07:01,3.267s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Username_password""), ""5R3Ima4A+eOeCrCDRGMLmJpaGR3V3+YI"")",Chrome 97.0.4692.71,,,2022-01-17 00:07:01,2022-01-17 00:07:04,2.281s,PASSED
"click(findTestObject(""Object Repository/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-17 00:07:04,2022-01-17 00:07:05,1.143s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Verify with Security Key""))",Chrome 97.0.4692.71,,,2022-01-17 00:07:05,2022-01-17 00:07:11,5.885s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Security Key_mx_Field_4""), ""PF4jXtbe/5x5+S5PgN4Kl/QbANAkWZYKqKaG9gW6gn+Po31AOnak0DX8GoEzAUkskgpeON1UhfEqZG0XXngJPA=="")",Chrome 97.0.4692.71,,,2022-01-17 00:07:11,2022-01-17 00:07:13,2.629s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-17 00:07:13,2022-01-17 00:07:14,1.149s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Done""))",Chrome 97.0.4692.71,,,2022-01-17 00:07:14,2022-01-17 00:07:16,1.642s,PASSED
"click(findTestObject(""Object Repository/Page_Element/img_Review_mx_BaseAvatar_image""))",Chrome 97.0.4692.71,,,2022-01-17 00:07:16,2022-01-17 00:07:17,1.219s,PASSED
"click(findTestObject(""Object Repository/Page_Element/span_All settings""))",Chrome 97.0.4692.71,,,2022-01-17 00:07:17,2022-01-17 00:07:19,1.267s,PASSED
"click(findTestObject(""Object Repository/Page_Element/span_Security  Privacy""))",Chrome 97.0.4692.71,,,2022-01-17 00:07:19,2022-01-17 00:07:20,1.670s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Sign Out""))",Chrome 97.0.4692.71,,,2022-01-17 00:07:20,2022-01-17 00:07:25,5.185s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_Sign out""))",Chrome 97.0.4692.71,,,2022-01-17 00:07:25,2022-01-17 00:07:27,1.167s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-17 00:07:27,2022-01-17 00:07:27,0.688s,PASSED
,,,,,,,
Test Cases/51.ChangeRoomName,Chrome 97.0.4692.71,,,2022-01-17 00:07:27,2022-01-17 00:08:08,40.586s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 00:07:28,2022-01-17 00:07:29,1.201s,PASSED
"navigateToUrl(""http://localhost:8080/"")",Chrome 97.0.4692.71,,,2022-01-17 00:07:29,2022-01-17 00:07:32,2.749s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Sign In""))",Chrome 97.0.4692.71,,,2022-01-17 00:07:32,2022-01-17 00:07:35,3.635s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Sign in with_username""), ""ptnha19"")",Chrome 97.0.4692.71,,,2022-01-17 00:07:35,2022-01-17 00:07:39,3.302s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Username_password""), ""5R3Ima4A+eOeCrCDRGMLmJpaGR3V3+YI"")",Chrome 97.0.4692.71,,,2022-01-17 00:07:39,2022-01-17 00:07:41,2.279s,PASSED
"click(findTestObject(""Object Repository/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-17 00:07:41,2022-01-17 00:07:42,1.149s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Verify with Security Key""))",Chrome 97.0.4692.71,,,2022-01-17 00:07:42,2022-01-17 00:07:48,5.903s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Security Key_mx_Field_4""), ""PF4jXtbe/5x5+S5PgN4Kl/QbANAkWZYKqKaG9gW6gn+Po31AOnak0DX8GoEzAUkskgpeON1UhfEqZG0XXngJPA=="")",Chrome 97.0.4692.71,,,2022-01-17 00:07:48,2022-01-17 00:07:50,2.600s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-17 00:07:50,2022-01-17 00:07:52,1.131s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Done""))",Chrome 97.0.4692.71,,,2022-01-17 00:07:52,2022-01-17 00:07:53,1.665s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Tr Cao Thin""))",Chrome 97.0.4692.71,,,2022-01-17 00:07:53,2022-01-17 00:07:55,1.359s,PASSED
