Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test case,Chrome 97.0.4692.71,,,2022-01-17 18:38:22,2022-01-17 19:09:48,31m - 25.537s,FAILED
,,,,,,,
Test Cases/40.FeedBack,Chrome 97.0.4692.71,,,2022-01-17 18:38:23,2022-01-17 18:39:13,50.163s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 18:38:23,2022-01-17 18:38:26,3.122s,PASSED
"navigateToUrl(""http://localhost:8080/"")",Chrome 97.0.4692.71,,,2022-01-17 18:38:26,2022-01-17 18:38:29,2.823s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Sign In""))",Chrome 97.0.4692.71,,,2022-01-17 18:38:29,2022-01-17 18:38:36,6.950s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Sign in with_username""), ""ptnha19"")",Chrome 97.0.4692.71,,,2022-01-17 18:38:36,2022-01-17 18:38:40,3.716s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Username_password""), ""5R3Ima4A+eOeCrCDRGMLmJpaGR3V3+YI"")",Chrome 97.0.4692.71,,,2022-01-17 18:38:40,2022-01-17 18:38:42,2.284s,PASSED
"click(findTestObject(""Object Repository/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-17 18:38:42,2022-01-17 18:38:43,1.132s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Verify with Security Key""))",Chrome 97.0.4692.71,,,2022-01-17 18:38:43,2022-01-17 18:38:50,6.851s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Security Key_mx_Field_4""), ""PF4jXtbe/5x5+S5PgN4Kl/QbANAkWZYKqKaG9gW6gn+Po31AOnak0DX8GoEzAUkskgpeON1UhfEqZG0XXngJPA=="")",Chrome 97.0.4692.71,,,2022-01-17 18:38:50,2022-01-17 18:38:53,2.859s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-17 18:38:53,2022-01-17 18:38:54,1.150s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Done""))",Chrome 97.0.4692.71,,,2022-01-17 18:38:54,2022-01-17 18:38:56,2.052s,PASSED
"rightClick(findTestObject(""Object Repository/Page_Element/img_Review_mx_BaseAvatar_image""))",Chrome 97.0.4692.71,,,2022-01-17 18:38:56,2022-01-17 18:38:57,0.526s,PASSED
"click(findTestObject(""Object Repository/Page_Element/span_Feedback""))",Chrome 97.0.4692.71,,,2022-01-17 18:38:57,2022-01-17 18:38:58,1.580s,PASSED
delay(5),Chrome 97.0.4692.71,,,2022-01-17 18:38:58,2022-01-17 18:39:03,5.055s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/textarea_a""), ""a"")",Chrome 97.0.4692.71,,,2022-01-17 18:39:03,2022-01-17 18:39:06,2.170s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/textarea_ab""), ""ab"")",Chrome 97.0.4692.71,,,2022-01-17 18:39:06,2022-01-17 18:39:08,2.184s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/textarea_abc""), ""abc"")",Chrome 97.0.4692.71,,,2022-01-17 18:39:08,2022-01-17 18:39:10,2.168s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_Send feedback""))",Chrome 97.0.4692.71,,,2022-01-17 18:39:10,2022-01-17 18:39:11,1.124s,PASSED
"click(findTestObject(""Object Repository/Page_Element/button_OK""))",Chrome 97.0.4692.71,,,2022-01-17 18:39:11,2022-01-17 18:39:12,1.122s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-17 18:39:12,2022-01-17 18:39:13,0.654s,PASSED
,,,,,,,
Test Cases/49.LogInFail_03,Chrome 97.0.4692.71,,,2022-01-17 18:39:13,2022-01-17 18:39:31,18.253s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 18:39:13,2022-01-17 18:39:14,1.172s,PASSED
