Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Edge Chromium 97,,,2022-01-14 22:18:07,2022-01-14 22:40:20,22m - 12.734s,FAILED
,,,,,,,
Test Cases/Create Manager,Edge Chromium 97,,,2022-01-14 22:18:07,2022-01-14 22:18:43,36.074s,PASSED
"openBrowser("""")",Edge Chromium 97,,,2022-01-14 22:18:08,2022-01-14 22:18:12,4.234s,PASSED
"navigateToUrl(""http://localhost/"")",Edge Chromium 97,,,2022-01-14 22:18:12,2022-01-14 22:18:13,1.437s,PASSED
"click(findTestObject(""Object Repository/Page_Home page/a_Log in""))",Edge Chromium 97,,,2022-01-14 22:18:13,2022-01-14 22:18:14,1.049s,PASSED
"setText(findTestObject(""Object Repository/Page_Home page Log in to the site/input_Username_username""), ""admin"")",Edge Chromium 97,,,2022-01-14 22:18:14,2022-01-14 22:18:15,0.839s,PASSED
"setEncryptedText(findTestObject(""Page_Home page Log in to the site/input_Password_password (1)""), ""OFhcon1PzObx3ErJAwGfGA=="")",Edge Chromium 97,,,2022-01-14 22:18:15,2022-01-14 22:18:16,0.543s,PASSED
"click(findTestObject(""Object Repository/Page_Home page Log in to the site/button_Log in""))",Edge Chromium 97,,,2022-01-14 22:18:16,2022-01-14 22:18:17,1.454s,PASSED
"click(findTestObject(""Object Repository/Page_Dashboard/a_Site administration""))",Edge Chromium 97,,,2022-01-14 22:18:17,2022-01-14 22:18:19,2.312s,PASSED
"scrollToPosition(0, 0)",Edge Chromium 97,,,2022-01-14 22:18:19,2022-01-14 22:18:19,0.038s,PASSED
"click(findTestObject(""Object Repository/Page_Group10 Administration Search/a_Users""))",Edge Chromium 97,,,2022-01-14 22:18:19,2022-01-14 22:18:20,0.529s,PASSED
"click(findTestObject(""Object Repository/Page_Group10 Administration Search/a_Add a new user""))",Edge Chromium 97,,,2022-01-14 22:18:20,2022-01-14 22:18:22,1.579s,PASSED
"setText(findTestObject(""Object Repository/Page_Group10 Administration Users Accounts _5007a8/input_Username_username""), ""manager1"")",Edge Chromium 97,,,2022-01-14 22:18:22,2022-01-14 22:18:23,1.499s,PASSED
"click(findTestObject(""Object Repository/Page_Group10 Administration Users Accounts _5007a8/em_Click to enter text""))",Edge Chromium 97,,,2022-01-14 22:18:23,2022-01-14 22:18:24,0.638s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Group10 Administration Users Accounts _5007a8/input_New password_newpassword""), ""OFhcon1PzObx3ErJAwGfGA=="")",Edge Chromium 97,,,2022-01-14 22:18:24,2022-01-14 22:18:24,0.567s,PASSED
"click(findTestObject(""Object Repository/Page_Group10 Administration Users Accounts _5007a8/i_Click to enter text_icon fa fa-eye fa-fw""))",Edge Chromium 97,,,2022-01-14 22:18:24,2022-01-14 22:18:25,0.514s,PASSED
"setText(findTestObject(""Object Repository/Page_Group10 Administration Users Accounts _5007a8/input_First name_firstname""), ""Nguyen"")",Edge Chromium 97,,,2022-01-14 22:18:25,2022-01-14 22:18:26,0.829s,PASSED
