Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Edge Chromium 97,,,2022-01-15 22:06:34,2022-01-15 22:34:48,28m - 13.463s,FAILED
,,,,,,,
Test Cases/Create Manager,Edge Chromium 97,,,2022-01-15 22:06:35,2022-01-15 22:07:20,44.948s,PASSED
"openBrowser("""")",Edge Chromium 97,,,2022-01-15 22:06:35,2022-01-15 22:06:41,5.926s,PASSED
"navigateToUrl(""http://localhost/"")",Edge Chromium 97,,,2022-01-15 22:06:41,2022-01-15 22:06:43,1.514s,PASSED
"click(findTestObject(""Object Repository/Page_Home page/a_Log in""))",Edge Chromium 97,,,2022-01-15 22:06:43,2022-01-15 22:06:44,1.643s,PASSED
"setText(findTestObject(""Object Repository/Page_Home page Log in to the site/input_Username_username""), ""admin"")",Edge Chromium 97,,,2022-01-15 22:06:44,2022-01-15 22:06:46,1.111s,PASSED
"setEncryptedText(findTestObject(""Page_Home page Log in to the site/input_Password_password (1)""), ""OFhcon1PzObx3ErJAwGfGA=="")",Edge Chromium 97,,,2022-01-15 22:06:46,2022-01-15 22:06:46,0.774s,PASSED
"click(findTestObject(""Object Repository/Page_Home page Log in to the site/button_Log in""))",Edge Chromium 97,,,2022-01-15 22:06:46,2022-01-15 22:06:49,2.217s,PASSED
"click(findTestObject(""Object Repository/Page_Dashboard/a_Site administration""))",Edge Chromium 97,,,2022-01-15 22:06:49,2022-01-15 22:06:52,3.004s,PASSED
"scrollToPosition(0, 0)",Edge Chromium 97,,,2022-01-15 22:06:52,2022-01-15 22:06:52,0.046s,PASSED
"click(findTestObject(""Object Repository/Page_Group10 Administration Search/a_Users""))",Edge Chromium 97,,,2022-01-15 22:06:52,2022-01-15 22:06:52,0.486s,PASSED
"click(findTestObject(""Object Repository/Page_Group10 Administration Search/a_Add a new user""))",Edge Chromium 97,,,2022-01-15 22:06:52,2022-01-15 22:06:55,2.445s,PASSED
"setText(findTestObject(""Object Repository/Page_Group10 Administration Users Accounts _5007a8/input_Username_username""), ""manager1"")",Edge Chromium 97,,,2022-01-15 22:06:55,2022-01-15 22:06:56,1.540s,PASSED
"click(findTestObject(""Object Repository/Page_Group10 Administration Users Accounts _5007a8/em_Click to enter text""))",Edge Chromium 97,,,2022-01-15 22:06:56,2022-01-15 22:06:57,0.641s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Group10 Administration Users Accounts _5007a8/input_New password_newpassword""), ""OFhcon1PzObx3ErJAwGfGA=="")",Edge Chromium 97,,,2022-01-15 22:06:57,2022-01-15 22:06:57,0.605s,PASSED
"click(findTestObject(""Object Repository/Page_Group10 Administration Users Accounts _5007a8/i_Click to enter text_icon fa fa-eye fa-fw""))",Edge Chromium 97,,,2022-01-15 22:06:57,2022-01-15 22:06:58,0.650s,PASSED
"setText(findTestObject(""Object Repository/Page_Group10 Administration Users Accounts _5007a8/input_First name_firstname""), ""Nguyen"")",Edge Chromium 97,,,2022-01-15 22:06:58,2022-01-15 22:06:59,0.909s,PASSED
"setText(findTestObject(""Object Repository/Page_Group10 Administration Users Accounts _5007a8/input_Surname_lastname""), ""Vy"")",Edge Chromium 97,,,2022-01-15 22:06:59,2022-01-15 22:07:00,0.975s,PASSED
