Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Chrome 97.0.4692.71,,,1/15/2022 17:29,1/15/2022 18:05,35m - 8.137s,FAILED
,,,,,,,
Test Cases/1_admin đăng nhập thành công,Chrome 97.0.4692.71,,,1/15/2022 17:29,1/15/2022 17:30,12.885s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,1/15/2022 17:29,1/15/2022 17:30,2.730s,PASSED
"navigateToUrl(""http://localhost/"")",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,4.394s,PASSED
"click(findTestObject(""Object Repository/Page_HCMUS/a_Log in""))",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,0.788s,PASSED
"setText(findTestObject(""Object Repository/Page_HCMUS Log in to the site/input_Username_username""), ""admin"")",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,0.805s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_HCMUS Log in to the site/input_Password_password""), ""5MU2PI2jvJCK/lBTYOwt6g=="")",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,0.474s,PASSED
"click(findTestObject(""Object Repository/Page_HCMUS Log in to the site/button_Log in""))",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,1.146s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_Dashboard/span_Admin User""))",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,1.282s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,0.737s,PASSED
,,,,,,,
Test Cases/2_admin đăng nhập thất bại,Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,13.377s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,1.302s,PASSED
"navigateToUrl(""http://localhost/"")",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,0.611s,PASSED
"click(findTestObject(""Object Repository/Page_HCMUS/a_Log in""))",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,0.688s,PASSED
"setText(findTestObject(""Object Repository/Page_HCMUS Log in to the site/input_Username_username""), ""admin1234"")",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,0.799s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_HCMUS Log in to the site/input_Password_password""), ""5MU2PI2jvJCK/lBTYOwt6g=="")",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,0.421s,PASSED
"click(findTestObject(""Object Repository/Page_HCMUS Log in to the site/button_Log in""))",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,0.546s,PASSED
"click(findTestObject(""Object Repository/Page_HCMUS Log in to the site/div_Invalid login, please try again""))",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,0.546s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_HCMUS Log in to the site/div_Invalid login, please try again_1""))",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,7.366s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,0.657s,PASSED
,,,,,,,
Test Cases/3_tạo tài khoản và bắt buộc thay đổi mật khẩu,Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,31.924s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,1.239s,PASSED
"navigateToUrl(""http://localhost/"")",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,0.450s,PASSED
"click(findTestObject(""Object Repository/Page_HCMUS/a_Log in""))",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,0.627s,PASSED
"setText(findTestObject(""Object Repository/Page_HCMUS Log in to the site/input_Username_username""), ""admin"")",Chrome 97.0.4692.71,,,1/15/2022 17:30,1/15/2022 17:30,0.791s,PASSED
