Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Edge Chromium 97,,,2022-01-14 11:22:45,2022-01-14 11:40:24,17m - 38.994s,FAILED
,,,,,,,
Test Cases/Login as admin,Edge Chromium 97,,,2022-01-14 11:22:45,2022-01-14 11:22:53,8.085s,PASSED
"openBrowser("""")",Edge Chromium 97,,,2022-01-14 11:22:46,2022-01-14 11:22:49,3.578s,PASSED
"navigateToUrl(""http://localhost/"")",Edge Chromium 97,,,2022-01-14 11:22:49,2022-01-14 11:22:50,0.917s,PASSED
"click(findTestObject(""Object Repository/Page_My Moodle/a_Log in""))",Edge Chromium 97,,,2022-01-14 11:22:50,2022-01-14 11:22:51,0.887s,PASSED
"setText(findTestObject(""Object Repository/Page_My Moodle Log in to the site/input_Username_username""), ""admin"")",Edge Chromium 97,,,2022-01-14 11:22:51,2022-01-14 11:22:52,0.852s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_My Moodle Log in to the site/input_Password_password""), ""7Dxoto1EjKfQbGop/Ov+1g=="")",Edge Chromium 97,,,2022-01-14 11:22:52,2022-01-14 11:22:52,0.456s,PASSED
"click(findTestObject(""Object Repository/Page_My Moodle Log in to the site/button_Log in""))",Edge Chromium 97,,,2022-01-14 11:22:52,2022-01-14 11:22:53,1.020s,PASSED
,,,,,,,
Test Cases/Admin config file system (create repositories),Edge Chromium 97,,,2022-01-14 11:22:53,2022-01-14 11:23:09,15.223s,PASSED
"callTestCase(findTestCase(""Login as admin""), [:], STOP_ON_FAILURE)",Edge Chromium 97,,,2022-01-14 11:22:54,2022-01-14 11:23:00,5.994s,PASSED
"click(findTestObject(""Object Repository/Page_Dashboard/span_Site administration""))",Edge Chromium 97,,,2022-01-14 11:23:00,2022-01-14 11:23:01,1.722s,PASSED
"navigateToUrl(""http://localhost/admin/search.php"")",Edge Chromium 97,,,2022-01-14 11:23:01,2022-01-14 11:23:02,0.527s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Administration Search/a_Plugins""))",Edge Chromium 97,,,2022-01-14 11:23:02,2022-01-14 11:23:03,0.535s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Administration Search/a_Manage repositories""))",Edge Chromium 97,,,2022-01-14 11:23:03,2022-01-14 11:23:04,1.940s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Administration Plugins Reposito_4b46d1/a_Settings""))",Edge Chromium 97,,,2022-01-14 11:23:04,2022-01-14 11:23:05,0.961s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Administration Plugins Reposito_90c615/button_Create a repository instance""))",Edge Chromium 97,,,2022-01-14 11:23:05,2022-01-14 11:23:06,0.959s,PASSED
"setText(findTestObject(""Object Repository/Page_Moodle Administration Plugins Reposito_b84f2c/input_Name_name""), ""csv"")",Edge Chromium 97,,,2022-01-14 11:23:06,2022-01-14 11:23:07,0.777s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Administration Plugins Reposito_b84f2c/input_Allow relative files_relativefiles""))",Edge Chromium 97,,,2022-01-14 11:23:07,2022-01-14 11:23:08,0.498s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Administration Plugins Reposito_b84f2c/input_This allows all files in the reposito_ba0d3d""))",Edge Chromium 97,,,2022-01-14 11:23:08,2022-01-14 11:23:09,0.900s,PASSED
,,,,,,,
Test Cases/Admin config outgoing email,Edge Chromium 97,,,2022-01-14 11:23:09,2022-01-14 11:23:51,41.976s,FAILED
"callTestCase(findTestCase(""Login as admin""), [:], STOP_ON_FAILURE)",Edge Chromium 97,,,2022-01-14 11:23:09,2022-01-14 11:23:15,6.484s,PASSED
"click(findTestObject(""Object Repository/Page_Dashboard/span_Site administration""))",Edge Chromium 97,,,2022-01-14 11:23:15,2022-01-14 11:23:17,1.739s,PASSED
