Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Edge Chromium 97,,,2022-01-13 15:12:28,2022-01-13 15:32:16,19m - 48.003s,FAILED
,,,,,,,
Test Cases/Login as admin,Edge Chromium 97,,,2022-01-13 15:12:29,2022-01-13 15:12:39,9.985s,PASSED
"openBrowser("""")",Edge Chromium 97,,,2022-01-13 15:12:29,2022-01-13 15:12:34,5.402s,PASSED
"navigateToUrl(""http://localhost/"")",Edge Chromium 97,,,2022-01-13 15:12:34,2022-01-13 15:12:35,0.722s,PASSED
"click(findTestObject(""Object Repository/Page_My Moodle/a_Log in""))",Edge Chromium 97,,,2022-01-13 15:12:35,2022-01-13 15:12:36,0.831s,PASSED
"setText(findTestObject(""Object Repository/Page_My Moodle Log in to the site/input_Username_username""), ""admin"")",Edge Chromium 97,,,2022-01-13 15:12:36,2022-01-13 15:12:37,0.830s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_My Moodle Log in to the site/input_Password_password""), ""7Dxoto1EjKfQbGop/Ov+1g=="")",Edge Chromium 97,,,2022-01-13 15:12:37,2022-01-13 15:12:37,0.475s,PASSED
"click(findTestObject(""Object Repository/Page_My Moodle Log in to the site/button_Log in""))",Edge Chromium 97,,,2022-01-13 15:12:37,2022-01-13 15:12:39,1.340s,PASSED
,,,,,,,
Test Cases/Admin config file system (create repositories),Edge Chromium 97,,,2022-01-13 15:12:39,2022-01-13 15:12:57,18.007s,PASSED
"callTestCase(findTestCase(""Login as admin""), [:], STOP_ON_FAILURE)",Edge Chromium 97,,,2022-01-13 15:12:39,2022-01-13 15:12:48,8.362s,PASSED
"click(findTestObject(""Object Repository/Page_Dashboard/span_Site administration""))",Edge Chromium 97,,,2022-01-13 15:12:48,2022-01-13 15:12:50,2.026s,PASSED
"navigateToUrl(""http://localhost/admin/search.php"")",Edge Chromium 97,,,2022-01-13 15:12:50,2022-01-13 15:12:50,0.503s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Administration Search/a_Plugins""))",Edge Chromium 97,,,2022-01-13 15:12:50,2022-01-13 15:12:51,0.545s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Administration Search/a_Manage repositories""))",Edge Chromium 97,,,2022-01-13 15:12:51,2022-01-13 15:12:53,1.929s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Administration Plugins Reposito_4b46d1/a_Settings""))",Edge Chromium 97,,,2022-01-13 15:12:53,2022-01-13 15:12:54,0.973s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Administration Plugins Reposito_90c615/button_Create a repository instance""))",Edge Chromium 97,,,2022-01-13 15:12:54,2022-01-13 15:12:54,0.932s,PASSED
"setText(findTestObject(""Object Repository/Page_Moodle Administration Plugins Reposito_b84f2c/input_Name_name""), ""csv"")",Edge Chromium 97,,,2022-01-13 15:12:54,2022-01-13 15:12:55,0.794s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Administration Plugins Reposito_b84f2c/input_Allow relative files_relativefiles""))",Edge Chromium 97,,,2022-01-13 15:12:55,2022-01-13 15:12:56,0.499s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Administration Plugins Reposito_b84f2c/input_This allows all files in the reposito_ba0d3d""))",Edge Chromium 97,,,2022-01-13 15:12:56,2022-01-13 15:12:57,0.913s,PASSED
,,,,,,,
Test Cases/Admin config outgoing email,Edge Chromium 97,,,2022-01-13 15:12:57,2022-01-13 15:13:41,44.144s,FAILED
"callTestCase(findTestCase(""Login as admin""), [:], STOP_ON_FAILURE)",Edge Chromium 97,,,2022-01-13 15:12:57,2022-01-13 15:13:05,8.186s,PASSED
"click(findTestObject(""Object Repository/Page_Dashboard/span_Site administration""))",Edge Chromium 97,,,2022-01-13 15:13:05,2022-01-13 15:13:07,2.232s,PASSED
"navigateToUrl(""http://localhost/admin/search.php"")",Edge Chromium 97,,,2022-01-13 15:13:07,2022-01-13 15:13:08,0.559s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Administration Search/a_Server""))",Edge Chromium 97,,,2022-01-13 15:13:08,2022-01-13 15:13:08,0.526s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Administration Search/a_Outgoing mail configuration""))",Edge Chromium 97,,,2022-01-13 15:13:08,2022-01-13 15:13:10,1.048s,PASSED
"setText(findTestObject(""Object Repository/Page_Moodle Administration Server Email Out_d1e642/input_smtphosts_s__smtphosts""), ""smtp.gmail.com:587"")",Edge Chromium 97,,,2022-01-13 15:13:10,2022-01-13 15:13:41,31.302s,FAILED
,,,,,,,
Test Cases/Admin edit profile (change email),Edge Chromium 97,,,2022-01-13 15:13:41,2022-01-13 15:14:23,42.146s,FAILED
"callTestCase(findTestCase(""Login as admin""), [:], STOP_ON_FAILURE)",Edge Chromium 97,,,2022-01-13 15:13:41,2022-01-13 15:13:50,8.367s,PASSED
"click(findTestObject(""Object Repository/Page_Dashboard/a_Admin Team""))",Edge Chromium 97,,,2022-01-13 15:13:50,2022-01-13 15:13:51,1.158s,PASSED
"click(findTestObject(""Object Repository/Page_Dashboard/span_Preferences""))",Edge Chromium 97,,,2022-01-13 15:13:51,2022-01-13 15:13:51,0.790s,PASSED
"navigateToUrl(""http://localhost/user/preferences.php"")",Edge Chromium 97,,,2022-01-13 15:13:51,2022-01-13 15:13:52,0.315s,PASSED
"click(findTestObject(""Object Repository/Page_Preferences/a_Edit profile""))",Edge Chromium 97,,,2022-01-13 15:13:52,2022-01-13 15:14:23,31.229s,FAILED
,,,,,,,
Test Cases/Admin upload user with csv,Edge Chromium 97,,,2022-01-13 15:14:23,2022-01-13 15:14:51,27.484s,PASSED
"callTestCase(findTestCase(""Login as admin""), [:], STOP_ON_FAILURE)",Edge Chromium 97,,,2022-01-13 15:14:23,2022-01-13 15:14:32,8.619s,PASSED
"click(findTestObject(""Object Repository/Page_Dashboard/span_Site administration""))",Edge Chromium 97,,,2022-01-13 15:14:32,2022-01-13 15:14:34,1.814s,PASSED
"click(findTestObject(""Object Repository/Page_MT Administration Search/a_Users""))",Edge Chromium 97,,,2022-01-13 15:14:34,2022-01-13 15:14:34,0.503s,PASSED
"click(findTestObject(""Object Repository/Page_MT Administration Search/a_Upload users""))",Edge Chromium 97,,,2022-01-13 15:14:34,2022-01-13 15:14:35,1.040s,PASSED
"click(findTestObject(""Page_Moodle Administration Users Accounts Upload users/input_File_userfilechoose""))",Edge Chromium 97,,,2022-01-13 15:14:35,2022-01-13 15:14:36,0.709s,PASSED
"click(findTestObject(""Page_Moodle Administration Users Accounts Upload users/a_csv""))",Edge Chromium 97,,,2022-01-13 15:14:36,2022-01-13 15:14:37,0.755s,PASSED
"click(findTestObject(""Page_Moodle Administration Users Accounts Upload users/usercorrect""))",Edge Chromium 97,,,2022-01-13 15:14:37,2022-01-13 15:14:37,0.656s,PASSED
"click(findTestObject(""Page_Moodle Administration Users Accounts Upload users/button_Select this file""))",Edge Chromium 97,,,2022-01-13 15:14:37,2022-01-13 15:14:38,0.490s,PASSED
"click(findTestObject(""Object Repository/Page_MT Administration Users Accounts Upload users/input_Preview rows_submitbutton""))",Edge Chromium 97,,,2022-01-13 15:14:38,2022-01-13 15:14:39,1.435s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_MT Administration Users Accounts Upload users/select_Field required in file            Cr_517de1""), ""0"", true)",Edge Chromium 97,,,2022-01-13 15:14:39,2022-01-13 15:14:41,1.722s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_MT Administration Users Accounts Upload users/select_Users having a weak password        _b6a197""), ""0"", true)",Edge Chromium 97,,,2022-01-13 15:14:41,2022-01-13 15:14:42,1.158s,PASSED
"click(findTestObject(""Object Repository/Page_MT Administration Users Accounts Upload users/input_Preview rows_submitbutton""))",Edge Chromium 97,,,2022-01-13 15:14:42,2022-01-13 15:14:43,1.119s,PASSED
"click(findTestObject(""Object Repository/Page_MT Administration Users Accounts Upload users/button_Continue""))",Edge Chromium 97,,,2022-01-13 15:14:43,2022-01-13 15:14:44,1.057s,PASSED
"click(findTestObject(""Object Repository/Page_MT Administration Users Accounts Upload users/a_Admin User""))",Edge Chromium 97,,,2022-01-13 15:14:44,2022-01-13 15:14:45,0.630s,PASSED
"click(findTestObject(""Object Repository/Page_MT Administration Users Accounts Upload users/span_Log out""))",Edge Chromium 97,,,2022-01-13 15:14:45,2022-01-13 15:14:46,0.747s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Testing/a_Log in""))",Edge Chromium 97,,,2022-01-13 15:14:46,2022-01-13 15:14:46,0.662s,PASSED
"setText(findTestObject(""Object Repository/Page_Moodle Testing Log in to the site/input_Username_username""), ""student1"")",Edge Chromium 97,,,2022-01-13 15:14:46,2022-01-13 15:14:47,0.838s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Moodle Testing Log in to the site/input_Password_password""), ""HeCM15nHKBI="")",Edge Chromium 97,,,2022-01-13 15:14:47,2022-01-13 15:14:48,0.417s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Testing Log in to the site/button_Log in""))",Edge Chromium 97,,,2022-01-13 15:14:48,2022-01-13 15:14:49,0.910s,PASSED
"click(findTestObject(""Object Repository/Page_Dashboard/i_MT_icon fa fa-bell fa-fw""))",Edge Chromium 97,,,2022-01-13 15:14:49,2022-01-13 15:14:50,0.989s,PASSED
closeBrowser(),Edge Chromium 97,,,2022-01-13 15:14:50,2022-01-13 15:14:51,0.901s,PASSED
,,,,,,,
Test Cases/Admin upload user wrong with csv,Edge Chromium 97,,,2022-01-13 15:14:51,2022-01-13 15:15:06,15.285s,PASSED
"callTestCase(findTestCase(""Login as admin""), [:], STOP_ON_FAILURE)",Edge Chromium 97,,,2022-01-13 15:14:51,2022-01-13 15:14:58,6.798s,PASSED
"click(findTestObject(""Object Repository/Page_Dashboard/span_Site administration""))",Edge Chromium 97,,,2022-01-13 15:14:58,2022-01-13 15:14:59,1.685s,PASSED
"click(findTestObject(""Object Repository/Page_MT Administration Search/a_Users""))",Edge Chromium 97,,,2022-01-13 15:14:59,2022-01-13 15:15:00,0.494s,PASSED
