Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Chrome 97.0.4692.71,,,2022-01-16 15:36:12,2022-01-16 16:45:03,1h - 8m - 51.326s,FAILED
,,,,,,,
Test Cases/test case 01,Chrome 97.0.4692.71,,,2022-01-16 15:36:12,2022-01-16 15:36:20,7.779s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 15:36:12,2022-01-16 15:36:15,2.571s,PASSED
"navigateToUrl(""http://localhost/"")",Chrome 97.0.4692.71,,,2022-01-16 15:36:15,2022-01-16 15:36:16,1.117s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle/a_Log in""))",Chrome 97.0.4692.71,,,2022-01-16 15:36:16,2022-01-16 15:36:17,0.710s,PASSED
"setText(findTestObject(""Object Repository/Page_Moodle Log in to the site/input_Username_username""), ""admin"")",Chrome 97.0.4692.71,,,2022-01-16 15:36:17,2022-01-16 15:36:18,0.910s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Moodle Log in to the site/input_Password_password""), ""r6H/uPCyCbQX7sAf5E1f3g=="")",Chrome 97.0.4692.71,,,2022-01-16 15:36:18,2022-01-16 15:36:18,0.441s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Log in to the site/button_Log in""))",Chrome 97.0.4692.71,,,2022-01-16 15:36:18,2022-01-16 15:36:19,0.990s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-16 15:36:19,2022-01-16 15:36:20,0.700s,PASSED
,,,,,,,
Test Cases/test case 02,Chrome 97.0.4692.71,,,2022-01-16 15:36:20,2022-01-16 15:36:25,5.371s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 15:36:20,2022-01-16 15:36:21,1.136s,PASSED
"navigateToUrl(""http://localhost/"")",Chrome 97.0.4692.71,,,2022-01-16 15:36:21,2022-01-16 15:36:22,0.854s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle/a_Log in""))",Chrome 97.0.4692.71,,,2022-01-16 15:36:22,2022-01-16 15:36:23,0.794s,PASSED
"setText(findTestObject(""Object Repository/Page_Moodle Log in to the site/input_Username_username""), ""qmkhoi19"")",Chrome 97.0.4692.71,,,2022-01-16 15:36:23,2022-01-16 15:36:23,0.836s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Moodle Log in to the site/input_Password_password""), ""eiP2h/EMT1hJlGmKEGA7sg=="")",Chrome 97.0.4692.71,,,2022-01-16 15:36:23,2022-01-16 15:36:24,0.391s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Log in to the site/button_Log in""))",Chrome 97.0.4692.71,,,2022-01-16 15:36:24,2022-01-16 15:36:24,0.484s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-16 15:36:24,2022-01-16 15:36:25,0.665s,PASSED
,,,,,,,
Test Cases/test case 03,Chrome 97.0.4692.71,,,2022-01-16 15:36:25,2022-01-16 15:36:31,5.849s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 15:36:25,2022-01-16 15:36:27,1.205s,PASSED
"navigateToUrl(""http://localhost/"")",Chrome 97.0.4692.71,,,2022-01-16 15:36:27,2022-01-16 15:36:28,1.152s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle/a_Log in""))",Chrome 97.0.4692.71,,,2022-01-16 15:36:28,2022-01-16 15:36:28,0.714s,PASSED
"setText(findTestObject(""Object Repository/Page_Moodle Log in to the site/input_Username_username""), ""tmtriet"")",Chrome 97.0.4692.71,,,2022-01-16 15:36:28,2022-01-16 15:36:29,0.931s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Moodle Log in to the site/input_Password_password""), ""7zaGmpS+cDNyF13apsNnmA=="")",Chrome 97.0.4692.71,,,2022-01-16 15:36:29,2022-01-16 15:36:30,0.408s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Log in to the site/button_Log in""))",Chrome 97.0.4692.71,,,2022-01-16 15:36:30,2022-01-16 15:36:30,0.543s,PASSED
