Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Chrome 97.0.4692.71,,,2022-01-17 19:22:41,2022-01-17 20:51:55,1h - 29m - 13.375s,FAILED
,,,,,,,
Test Cases/test case 01,Chrome 97.0.4692.71,,,2022-01-17 19:22:42,2022-01-17 19:22:50,7.752s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 19:22:42,2022-01-17 19:22:45,2.527s,PASSED
"navigateToUrl(""http://localhost/"")",Chrome 97.0.4692.71,,,2022-01-17 19:22:45,2022-01-17 19:22:46,1.147s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle/a_Log in""))",Chrome 97.0.4692.71,,,2022-01-17 19:22:46,2022-01-17 19:22:47,0.780s,PASSED
"setText(findTestObject(""Object Repository/Page_Moodle Log in to the site/input_Username_username""), ""admin"")",Chrome 97.0.4692.71,,,2022-01-17 19:22:47,2022-01-17 19:22:47,0.789s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Moodle Log in to the site/input_Password_password""), ""r6H/uPCyCbQX7sAf5E1f3g=="")",Chrome 97.0.4692.71,,,2022-01-17 19:22:47,2022-01-17 19:22:48,0.511s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Log in to the site/button_Log in""))",Chrome 97.0.4692.71,,,2022-01-17 19:22:48,2022-01-17 19:22:49,0.975s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-17 19:22:49,2022-01-17 19:22:50,0.671s,PASSED
,,,,,,,
Test Cases/test case 02,Chrome 97.0.4692.71,,,2022-01-17 19:22:50,2022-01-17 19:22:55,5.441s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 19:22:50,2022-01-17 19:22:51,1.173s,PASSED
"navigateToUrl(""http://localhost/"")",Chrome 97.0.4692.71,,,2022-01-17 19:22:51,2022-01-17 19:22:52,0.820s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle/a_Log in""))",Chrome 97.0.4692.71,,,2022-01-17 19:22:52,2022-01-17 19:22:52,0.678s,PASSED
"setText(findTestObject(""Object Repository/Page_Moodle Log in to the site/input_Username_username""), ""qmkhoi19"")",Chrome 97.0.4692.71,,,2022-01-17 19:22:52,2022-01-17 19:22:53,0.895s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Moodle Log in to the site/input_Password_password""), ""eiP2h/EMT1hJlGmKEGA7sg=="")",Chrome 97.0.4692.71,,,2022-01-17 19:22:53,2022-01-17 19:22:54,0.396s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Log in to the site/button_Log in""))",Chrome 97.0.4692.71,,,2022-01-17 19:22:54,2022-01-17 19:22:54,0.555s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-17 19:22:54,2022-01-17 19:22:55,0.683s,PASSED
,,,,,,,
Test Cases/test case 03,Chrome 97.0.4692.71,,,2022-01-17 19:22:55,2022-01-17 19:23:01,5.959s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 19:22:55,2022-01-17 19:22:56,1.190s,PASSED
"navigateToUrl(""http://localhost/"")",Chrome 97.0.4692.71,,,2022-01-17 19:22:56,2022-01-17 19:22:58,1.177s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle/a_Log in""))",Chrome 97.0.4692.71,,,2022-01-17 19:22:58,2022-01-17 19:22:58,0.780s,PASSED
"setText(findTestObject(""Object Repository/Page_Moodle Log in to the site/input_Username_username""), ""tmtriet"")",Chrome 97.0.4692.71,,,2022-01-17 19:22:58,2022-01-17 19:22:59,0.968s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Moodle Log in to the site/input_Password_password""), ""7zaGmpS+cDNyF13apsNnmA=="")",Chrome 97.0.4692.71,,,2022-01-17 19:22:59,2022-01-17 19:23:00,0.442s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Log in to the site/button_Log in""))",Chrome 97.0.4692.71,,,2022-01-17 19:23:00,2022-01-17 19:23:00,0.539s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-17 19:23:00,2022-01-17 19:23:01,0.631s,PASSED
,,,,,,,
Test Cases/test case 04,Chrome 97.0.4692.71,,,2022-01-17 19:23:01,2022-01-17 19:23:06,4.672s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 19:23:01,2022-01-17 19:23:02,1.147s,PASSED
"navigateToUrl(""http://localhost/"")",Chrome 97.0.4692.71,,,2022-01-17 19:23:02,2022-01-17 19:23:04,1.250s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle/a_Log in""))",Chrome 97.0.4692.71,,,2022-01-17 19:23:04,2022-01-17 19:23:04,0.735s,PASSED
"click(findTestObject(""Object Repository/Page_Moodle Log in to the site/button_Log in""))",Chrome 97.0.4692.71,,,2022-01-17 19:23:04,2022-01-17 19:23:05,0.664s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-17 19:23:05,2022-01-17 19:23:06,0.662s,PASSED
,,,,,,,
Test Cases/test case 05,Chrome 97.0.4692.71,,,2022-01-17 19:23:06,2022-01-17 19:23:10,4.871s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-17 19:23:06,2022-01-17 19:23:07,1.179s,PASSED
