Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RunAllTestCases,Firefox 71.0,,,2019-12-22 02:54:29,2019-12-22 03:19:25,25m - 1496.005s,PASSED
,,,,,,,
Test Cases/Account_setting/edit_email,Firefox 71.0,,,2019-12-22 02:54:29,2019-12-22 02:55:28,59.498s,FAILED
openBrowser(""),Firefox 71.0,,,2019-12-22 02:54:29,,,PASSED
navigateToUrl("https://automating-test.herokuapp.com/"),Firefox 71.0,,,2019-12-22 02:54:34,,,PASSED
setText(findTestObject("Page_Mattermost/input_All team communication in one place s_703ef5"), "test1"),Firefox 71.0,,,2019-12-22 02:54:38,,,PASSED
setEncryptedText(findTestObject("Page_Mattermost/input_All team communication in one place s_2f2733"), "oagVfJEzz+A="),Firefox 71.0,,,2019-12-22 02:54:42,,,PASSED
sendKeys(findTestObject("Page_Mattermost/input_All team communication in one place s_2f2733"), Keys.chord(ENTER)),Firefox 71.0,,,2019-12-22 02:54:42,,,PASSED
click(findTestObject("Object Repository/Page_Town Square - khoa1 Mattermost/path")),Firefox 71.0,,,2019-12-22 02:54:43,,,FAILED
,,,,,,,
Test Cases/Account_setting/edit_email_fail,Firefox 71.0,,,2019-12-22 02:55:29,2019-12-22 02:55:50,21.992s,PASSED
openBrowser(""),Firefox 71.0,,,2019-12-22 02:55:29,,,PASSED
navigateToUrl("https://automating-test.herokuapp.com/"),Firefox 71.0,,,2019-12-22 02:55:33,,,PASSED
setText(findTestObject("Page_Mattermost/input_All team communication in one place s_703ef5"), "test1"),Firefox 71.0,,,2019-12-22 02:55:36,,,PASSED
setEncryptedText(findTestObject("Page_Mattermost/input_All team communication in one place s_2f2733"), "oagVfJEzz+A="),Firefox 71.0,,,2019-12-22 02:55:41,,,PASSED
sendKeys(findTestObject("Page_Mattermost/input_All team communication in one place s_2f2733"), Keys.chord(ENTER)),Firefox 71.0,,,2019-12-22 02:55:41,,,PASSED
click(findTestObject("Page_Town Square - khoa1 Mattermost/button_test1_style--none sidebar-header-dro_5fcea2")),Firefox 71.0,,,2019-12-22 02:55:42,,,PASSED
click(findTestObject("Page_Town Square - khoa1 Mattermost/button_Account Settings")),Firefox 71.0,,,2019-12-22 02:55:45,,,PASSED
click(findTestObject("Object Repository/Page_Town Square - khoa1 Mattermost/div_phucminhgmailcom")),Firefox 71.0,,,2019-12-22 02:55:46,,,PASSED
setText(findTestObject("Page_Town Square - khoa1 Mattermost/input_New Email_primaryEmail"), "khoa@gmail.com"),Firefox 71.0,,,2019-12-22 02:55:48,,,PASSED
setText(findTestObject("Page_Town Square - khoa1 Mattermost/input_Confirm Email_confirmEmail"), "kha@apcs.vn"),Firefox 71.0,,,2019-12-22 02:55:48,,,PASSED
setEncryptedText(findTestObject("Page_Town Square - khoa1 Mattermost/input_Current Password_currentPassword"), "oagVfJEzz+A="),Firefox 71.0,,,2019-12-22 02:55:49,,,PASSED
