Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Chrome 74.0.3729.157,,,5/19/2019 14:48,5/19/2019 15:24,36m - 40.937s,FAILED
,,,,,,,
Test Cases/1512240/3times_LikeAndUnlike,Chrome 74.0.3729.157,Like and Unlike 3 times  expected: Pass,,5/19/2019 14:48,5/19/2019 14:48,39.209s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 14:48,5/19/2019 14:48,3.932s,PASSED
"callTestCase(findTestCase(""1512240/IF1.5Login_Github""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.157,,,5/19/2019 14:48,5/19/2019 14:48,21.073s,PASSED
"click(findTestObject(""Object Repository/Page_Spectrum community/a_Spectrum""))",Chrome 74.0.3729.157,,,5/19/2019 14:48,5/19/2019 14:48,2.503s,PASSED
"click(findTestObject(""Object Repository/Page_Spectrum community/a_asdsad_style__InboxLinkWrapper-q7eler-1 iENQxs""))",Chrome 74.0.3729.157,,,5/19/2019 14:48,5/19/2019 14:48,10.777s,FAILED
,,,,,,,
Test Cases/1512240/Case_CheckButtons,Chrome 74.0.3729.157,,,5/19/2019 14:48,5/19/2019 14:49,30.480s,PASSED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 14:48,5/19/2019 14:49,4.859s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 14:49,5/19/2019 14:49,2.740s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,5/19/2019 14:49,5/19/2019 14:49,0.233s,PASSED
"callTestCase(findTestCase(""1512240/IF1.5Login_Github""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.157,,,5/19/2019 14:49,5/19/2019 14:49,18.196s,PASSED
y = 0,Chrome 74.0.3729.157,,,5/19/2019 14:49,5/19/2019 14:49,0.001s,PASSED
"click(findTestObject(""Object Repository/Page_Spectrum community/a_exploreExplore""))",Chrome 74.0.3729.157,,,5/19/2019 14:49,5/19/2019 14:49,1.995s,PASSED
"if (click(findTestObject(""Object Repository/Page_Explore/div_Design"")))",Chrome 74.0.3729.157,,,5/19/2019 14:49,5/19/2019 14:49,1.328s,PASSED
"if (click(findTestObject(""Object Repository/Page_Explore/div_Web development"")))",Chrome 74.0.3729.157,,,5/19/2019 14:49,5/19/2019 14:49,0.178s,PASSED
"if (click(findTestObject(""Object Repository/Page_Explore/div_Tech"")))",Chrome 74.0.3729.157,,,5/19/2019 14:49,5/19/2019 14:49,0.441s,PASSED
"if (click(findTestObject(""Object Repository/Page_Explore/div_Life"")))",Chrome 74.0.3729.157,,,5/19/2019 14:49,5/19/2019 14:49,0.119s,PASSED
