Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Chrome 74.0.3729.157,,,5/19/2019 16:19,5/19/2019 17:01,41m - 34.322s,FAILED
,,,,,,,
Test Cases/1512240/3times_LikeAndUnlike,Chrome 74.0.3729.157,Like and Unlike 3 times  expected: Pass,,5/19/2019 16:19,5/19/2019 16:20,1m - 25.459s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 16:19,5/19/2019 16:20,35.852s,PASSED
"callTestCase(findTestCase(""1512240/IF1.5Login_Github""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.157,,,5/19/2019 16:20,5/19/2019 16:20,32.750s,PASSED
"click(findTestObject(""Object Repository/Page_Spectrum community/a_Spectrum""))",Chrome 74.0.3729.157,,,5/19/2019 16:20,5/19/2019 16:20,2.967s,PASSED
"click(findTestObject(""Object Repository/Page_Spectrum community/a_asdsad_style__InboxLinkWrapper-q7eler-1 iENQxs""))",Chrome 74.0.3729.157,,,5/19/2019 16:20,5/19/2019 16:20,13.265s,FAILED
,,,,,,,
Test Cases/1512240/Case_CheckButtons,Chrome 74.0.3729.157,,,5/19/2019 16:20,5/19/2019 16:21,40.321s,PASSED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 16:20,5/19/2019 16:21,8.575s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 16:21,5/19/2019 16:21,5.648s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,5/19/2019 16:21,5/19/2019 16:21,0.240s,PASSED
"callTestCase(findTestCase(""1512240/IF1.5Login_Github""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.157,,,5/19/2019 16:21,5/19/2019 16:21,21.201s,PASSED
y = 0,Chrome 74.0.3729.157,,,5/19/2019 16:21,5/19/2019 16:21,0.001s,PASSED
"click(findTestObject(""Object Repository/Page_Spectrum community/a_exploreExplore""))",Chrome 74.0.3729.157,,,5/19/2019 16:21,5/19/2019 16:21,2.500s,PASSED
"if (click(findTestObject(""Object Repository/Page_Explore/div_Design"")))",Chrome 74.0.3729.157,,,5/19/2019 16:21,5/19/2019 16:21,0.330s,PASSED
"if (click(findTestObject(""Object Repository/Page_Explore/div_Web development"")))",Chrome 74.0.3729.157,,,5/19/2019 16:21,5/19/2019 16:21,0.109s,PASSED
"if (click(findTestObject(""Object Repository/Page_Explore/div_Tech"")))",Chrome 74.0.3729.157,,,5/19/2019 16:21,5/19/2019 16:21,0.123s,PASSED
"if (click(findTestObject(""Object Repository/Page_Explore/div_Life"")))",Chrome 74.0.3729.157,,,5/19/2019 16:21,5/19/2019 16:21,0.120s,PASSED
switch (y),Chrome 74.0.3729.157,,,5/19/2019 16:21,5/19/2019 16:21,0.015s,PASSED
,,,,,,,
Test Cases/1512240/Called5.5_Login_Twitter,Chrome 74.0.3729.157,step 1: fill username and press next step 2: fill password and press next expected: pass,,5/19/2019 16:21,5/19/2019 16:21,15.735s,PASSED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 16:21,5/19/2019 16:21,3.471s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 16:21,5/19/2019 16:21,3.946s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,5/19/2019 16:21,5/19/2019 16:21,0.224s,PASSED
