Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Chrome 74.0.3729.157,,,5/19/2019 14:04,5/19/2019 14:37,33m - 35.247s,FAILED
,,,,,,,
Test Cases/1512240/3times_LikeAndUnlike,Chrome 74.0.3729.157,Like and Unlike 3 times  expected: Pass,,5/19/2019 14:04,5/19/2019 14:05,1m - 5.514s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 14:04,5/19/2019 14:04,10.966s,PASSED
"callTestCase(findTestCase(""1512240/IF1.5Login_Github""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.157,,,5/19/2019 14:04,5/19/2019 14:04,40.298s,PASSED
"click(findTestObject(""Object Repository/Page_Spectrum community/a_Spectrum""))",Chrome 74.0.3729.157,,,5/19/2019 14:04,5/19/2019 14:05,2.278s,PASSED
"click(findTestObject(""Object Repository/Page_Spectrum community/a_asdsad_style__InboxLinkWrapper-q7eler-1 iENQxs""))",Chrome 74.0.3729.157,,,5/19/2019 14:05,5/19/2019 14:05,10.830s,FAILED
,,,,,,,
Test Cases/1512240/Case_CheckButtons,Chrome 74.0.3729.157,,,5/19/2019 14:05,5/19/2019 14:06,49.399s,PASSED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 14:05,5/19/2019 14:05,10.728s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 14:05,5/19/2019 14:05,5.589s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,5/19/2019 14:05,5/19/2019 14:05,0.240s,PASSED
"callTestCase(findTestCase(""1512240/IF1.5Login_Github""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.157,,,5/19/2019 14:05,5/19/2019 14:05,28.939s,PASSED
y = 0,Chrome 74.0.3729.157,,,5/19/2019 14:05,5/19/2019 14:05,0.000s,PASSED
"click(findTestObject(""Object Repository/Page_Spectrum community/a_exploreExplore""))",Chrome 74.0.3729.157,,,5/19/2019 14:05,5/19/2019 14:06,2.126s,PASSED
"if (click(findTestObject(""Object Repository/Page_Explore/div_Design"")))",Chrome 74.0.3729.157,,,5/19/2019 14:06,5/19/2019 14:06,0.927s,PASSED
"if (click(findTestObject(""Object Repository/Page_Explore/div_Web development"")))",Chrome 74.0.3729.157,,,5/19/2019 14:06,5/19/2019 14:06,0.287s,PASSED
"if (click(findTestObject(""Object Repository/Page_Explore/div_Tech"")))",Chrome 74.0.3729.157,,,5/19/2019 14:06,5/19/2019 14:06,0.139s,PASSED
"if (click(findTestObject(""Object Repository/Page_Explore/div_Life"")))",Chrome 74.0.3729.157,,,5/19/2019 14:06,5/19/2019 14:06,0.118s,PASSED
switch (y),Chrome 74.0.3729.157,,,5/19/2019 14:06,5/19/2019 14:06,0.011s,PASSED
,,,,,,,
Test Cases/1512240/Called5.5_Login_Twitter,Chrome 74.0.3729.157,step 1: fill username and press next step 2: fill password and press next expected: pass,,5/19/2019 14:06,5/19/2019 14:06,25.777s,PASSED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 14:06,5/19/2019 14:06,7.814s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 14:06,5/19/2019 14:06,3.926s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,5/19/2019 14:06,5/19/2019 14:06,0.257s,PASSED
"click(findTestObject(""Page_Spectrum/button_Log in or sign up""))",Chrome 74.0.3729.157,,,5/19/2019 14:06,5/19/2019 14:06,1.625s,PASSED
"click(findTestObject(""Page_Spectrum/span_Sign in with Twitter""))",Chrome 74.0.3729.157,,,5/19/2019 14:06,5/19/2019 14:06,4.618s,PASSED
"if (verifyElementPresent(findTestObject(""Object Repository/Page_Twitter  Authorize an application/input_Log in to Twitter_sessionusername_or_email_11""), 5, OPTIONAL) == true || verifyElementPresent(findTestObject(""Object Repository/Page_Twitter  Authorize an application/input_Log in to Twitter_sessionpassword_11""), 5, OPTIONAL) == true)",Chrome 74.0.3729.157,,,5/19/2019 14:06,5/19/2019 14:06,6.800s,PASSED
,,,,,,,
Test Cases/1512240/3times_NewPost,Chrome 74.0.3729.157,,,5/19/2019 14:06,5/19/2019 14:07,49.754s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 14:06,5/19/2019 14:06,10.416s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 14:06,5/19/2019 14:06,11.008s,PASSED
"callTestCase(findTestCase(""1512240/Called5.5_Login_Twitter""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.157,,,5/19/2019 14:06,5/19/2019 14:07,13.130s,PASSED
for (def index : (0..2)),Chrome 74.0.3729.157,,,5/19/2019 14:07,5/19/2019 14:07,14.828s,FAILED
,,,,,,,
Test Cases/1512240/IF1.5Login_Github,Chrome 74.0.3729.157,step 1: fill username and press next step 2: fill password and press next expected: pass,,5/19/2019 14:07,5/19/2019 14:07,18.083s,PASSED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 14:07,5/19/2019 14:07,4.623s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 14:07,5/19/2019 14:07,2.320s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,5/19/2019 14:07,5/19/2019 14:07,0.235s,PASSED
"click(findTestObject(""Object Repository/Page_Spectrum/button_Log in or sign up""))",Chrome 74.0.3729.157,,,5/19/2019 14:07,5/19/2019 14:07,3.299s,PASSED
"click(findTestObject(""Object Repository/Page_Spectrum/span_Sign in with GitHub""))",Chrome 74.0.3729.157,,,5/19/2019 14:07,5/19/2019 14:07,1.834s,PASSED
"if (verifyElementPresent(findTestObject(""Object Repository/Page_Sign in to GitHub GitHub/input_Username or email address_login""), 5, OPTIONAL) == true || verifyElementPresent(findTestObject(""Object Repository/Page_Sign in to GitHub  GitHub/input_Forgot password_password""), 5, OPTIONAL) == true || verifyElementPresent(findTestObject(""Object Repository/Page_Sign in to GitHub  GitHub/input_Forgot password_commit""), 5, OPTIONAL) == true)",Chrome 74.0.3729.157,,,5/19/2019 14:07,5/19/2019 14:07,5.761s,PASSED
,,,,,,,
Test Cases/1512240/Called3.5_NewPost,Chrome 74.0.3729.157,First : TC Login_Facebook step 1: Fill title and content's post step 2: Click on send Loop 3 times  Expected: Five post has sent Expected: pass,,5/19/2019 14:07,5/19/2019 14:07,9.113s,FAILED
"click(findTestObject(""Page_Spectrum community/span_New Post""))",Chrome 74.0.3729.157,,,5/19/2019 14:07,5/19/2019 14:07,9.100s,FAILED
,,,,,,,
Test Cases/1512240/3times_Login_Logout__Github,Chrome 74.0.3729.157,step 1 : TC Login_Github step 2: TC Logout Loop 5 times  Expected: pass,,5/19/2019 14:07,5/19/2019 14:09,1m - 35.423s,PASSED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 14:07,5/19/2019 14:07,2.082s,PASSED
for (def index : (0..2)),Chrome 74.0.3729.157,,,5/19/2019 14:07,5/19/2019 14:09,1m - 32.338s,PASSED
closeBrowser(),Chrome 74.0.3729.157,,,5/19/2019 14:09,5/19/2019 14:09,0.830s,PASSED
,,,,,,,
Test Cases/1512240/IF4.5_LeaveChannel,Chrome 74.0.3729.157,,,5/19/2019 14:09,5/19/2019 14:10,52.272s,PASSED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 14:09,5/19/2019 14:09,9.295s,PASSED
"if (callTestCase(findTestCase(""1512240/IF1.5Login_Github""), [:], STOP_ON_FAILURE))",Chrome 74.0.3729.157,,,5/19/2019 14:09,5/19/2019 14:10,42.680s,PASSED
,,,,,,,
Test Cases/1512240/Case_Chatting,Chrome 74.0.3729.157,,,5/19/2019 14:10,5/19/2019 14:11,59.185s,PASSED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 14:10,5/19/2019 14:10,9.512s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 14:10,5/19/2019 14:10,10.345s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,5/19/2019 14:10,5/19/2019 14:10,0.241s,PASSED
