Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Chrome 74.0.3729.157,,,5/19/2019 17:57,5/19/2019 18:35,37m - 44.566s,FAILED
,,,,,,,
Test Cases/1512240/3times_LikeAndUnlike,Chrome 74.0.3729.157,Like and Unlike 3 times  expected: Pass,,5/19/2019 17:57,5/19/2019 17:57,27.401s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 17:57,5/19/2019 17:57,5.829s,PASSED
"callTestCase(findTestCase(""1512240/IF1.5Login_Github""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.157,,,5/19/2019 17:57,5/19/2019 17:57,21.044s,FAILED
,,,,,,,
Test Cases/1512240/Case_CheckButtons,Chrome 74.0.3729.157,,,5/19/2019 17:57,5/19/2019 17:58,30.656s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 17:57,5/19/2019 17:57,3.416s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 17:57,5/19/2019 17:57,3.749s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,5/19/2019 17:57,5/19/2019 17:57,0.247s,PASSED
"callTestCase(findTestCase(""1512240/IF1.5Login_Github""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.157,,,5/19/2019 17:57,5/19/2019 17:58,23.044s,FAILED
,,,,,,,
Test Cases/1512240/Called5.5_Login_Twitter,Chrome 74.0.3729.157,step 1: fill username and press next step 2: fill password and press next expected: pass,,5/19/2019 17:58,5/19/2019 17:58,24.619s,PASSED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 17:58,5/19/2019 17:58,6.974s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 17:58,5/19/2019 17:58,2.137s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,5/19/2019 17:58,5/19/2019 17:58,0.227s,PASSED
"click(findTestObject(""Page_Spectrum/button_Log in or sign up""))",Chrome 74.0.3729.157,,,5/19/2019 17:58,5/19/2019 17:58,1.723s,PASSED
"click(findTestObject(""Page_Spectrum/span_Sign in with Twitter""))",Chrome 74.0.3729.157,,,5/19/2019 17:58,5/19/2019 17:58,1.779s,PASSED
"if (verifyElementPresent(findTestObject(""Object Repository/Page_Twitter  Authorize an application/input_Log in to Twitter_sessionusername_or_email_11""), 5, OPTIONAL) == true || verifyElementPresent(findTestObject(""Object Repository/Page_Twitter  Authorize an application/input_Log in to Twitter_sessionpassword_11""), 5, OPTIONAL) == true)",Chrome 74.0.3729.157,,,5/19/2019 17:58,5/19/2019 17:58,11.257s,PASSED
,,,,,,,
Test Cases/1512240/3times_NewPost,Chrome 74.0.3729.157,,,5/19/2019 17:58,5/19/2019 17:59,43.175s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 17:58,5/19/2019 17:58,3.763s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 17:58,5/19/2019 17:58,3.426s,PASSED
"callTestCase(findTestCase(""1512240/Called5.5_Login_Twitter""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.157,,,5/19/2019 17:58,5/19/2019 17:59,24.929s,PASSED
for (def index : (0..2)),Chrome 74.0.3729.157,,,5/19/2019 17:59,5/19/2019 17:59,10.922s,FAILED
,,,,,,,
Test Cases/1512240/IF1.5Login_Github,Chrome 74.0.3729.157,step 1: fill username and press next step 2: fill password and press next expected: pass,,5/19/2019 17:59,5/19/2019 17:59,18.473s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 17:59,5/19/2019 17:59,3.235s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 17:59,5/19/2019 17:59,2.651s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,5/19/2019 17:59,5/19/2019 17:59,0.228s,PASSED
"click(findTestObject(""Object Repository/Page_Spectrum/button_Log in or sign up""))",Chrome 74.0.3729.157,,,5/19/2019 17:59,5/19/2019 17:59,1.619s,PASSED
"click(findTestObject(""Object Repository/Page_Spectrum/span_Sign in with GitHub""))",Chrome 74.0.3729.157,,,5/19/2019 17:59,5/19/2019 17:59,10.723s,FAILED
,,,,,,,
Test Cases/1512240/Called3.5_NewPost,Chrome 74.0.3729.157,First : TC Login_Facebook step 1: Fill title and content's post step 2: Click on send Loop 3 times  Expected: Five post has sent Expected: pass,,5/19/2019 17:59,5/19/2019 17:59,5.506s,FAILED
"click(findTestObject(""Page_Spectrum community/span_New Post""))",Chrome 74.0.3729.157,,,5/19/2019 17:59,5/19/2019 17:59,5.496s,FAILED
,,,,,,,
Test Cases/1512240/3times_Login_Logout__Github,Chrome 74.0.3729.157,step 1 : TC Login_Github step 2: TC Logout Loop 5 times  Expected: pass,,5/19/2019 17:59,5/19/2019 18:00,34.121s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 17:59,5/19/2019 17:59,5.342s,PASSED
for (def index : (0..2)),Chrome 74.0.3729.157,,,5/19/2019 17:59,5/19/2019 18:00,28.542s,FAILED
,,,,,,,
Test Cases/1512240/IF4.5_LeaveChannel,Chrome 74.0.3729.157,,,5/19/2019 18:00,5/19/2019 18:01,36.893s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 18:00,5/19/2019 18:00,11.172s,PASSED
