Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Run all test cases,Chrome 74.0.3729.157,,,5/19/2019 12:34,5/19/2019 13:07,32m - 53.790s,FAILED
,,,,,,,
Test Cases/1512240/3times_LikeAndUnlike,Chrome 74.0.3729.157,Like and Unlike 3 times  expected: Pass,,5/19/2019 12:34,5/19/2019 12:35,22.373s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 12:34,5/19/2019 12:34,5.380s,PASSED
"callTestCase(findTestCase(""1512240/IF1.5Login_Github""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.157,,,5/19/2019 12:34,5/19/2019 12:35,16.496s,FAILED
,,,,,,,
Test Cases/1512240/Case_CheckButtons,Chrome 74.0.3729.157,,,5/19/2019 12:35,5/19/2019 12:35,24.602s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 12:35,5/19/2019 12:35,2.808s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 12:35,5/19/2019 12:35,1.796s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,5/19/2019 12:35,5/19/2019 12:35,0.241s,PASSED
"callTestCase(findTestCase(""1512240/IF1.5Login_Github""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.157,,,5/19/2019 12:35,5/19/2019 12:35,19.368s,FAILED
,,,,,,,
Test Cases/1512240/Called5.5_Login_Twitter,Chrome 74.0.3729.157,step 1: fill username and press next step 2: fill password and press next expected: pass,,5/19/2019 12:35,5/19/2019 12:35,18.460s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 12:35,5/19/2019 12:35,3.852s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 12:35,5/19/2019 12:35,1.739s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,5/19/2019 12:35,5/19/2019 12:35,0.240s,PASSED
"click(findTestObject(""Page_Spectrum/button_Log in or sign up""))",Chrome 74.0.3729.157,,,5/19/2019 12:35,5/19/2019 12:35,12.245s,FAILED
,,,,,,,
Test Cases/1512240/3times_NewPost,Chrome 74.0.3729.157,,,5/19/2019 12:35,5/19/2019 12:36,26.302s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 12:35,5/19/2019 12:35,2.330s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 12:35,5/19/2019 12:35,4.343s,PASSED
"callTestCase(findTestCase(""1512240/Called5.5_Login_Twitter""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.157,,,5/19/2019 12:35,5/19/2019 12:36,19.085s,FAILED
,,,,,,,
Test Cases/1512240/IF1.5Login_Github,Chrome 74.0.3729.157,step 1: fill username and press next step 2: fill password and press next expected: pass,,5/19/2019 12:36,5/19/2019 12:36,18.438s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 12:36,5/19/2019 12:36,4.452s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 12:36,5/19/2019 12:36,1.970s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,5/19/2019 12:36,5/19/2019 12:36,0.236s,PASSED
"click(findTestObject(""Object Repository/Page_Spectrum/button_Log in or sign up""))",Chrome 74.0.3729.157,,,5/19/2019 12:36,5/19/2019 12:36,11.766s,FAILED
,,,,,,,
Test Cases/1512240/Called3.5_NewPost,Chrome 74.0.3729.157,First : TC Login_Facebook step 1: Fill title and content's post step 2: Click on send Loop 3 times  Expected: Five post has sent Expected: pass,,5/19/2019 12:36,5/19/2019 12:36,11.252s,FAILED
"click(findTestObject(""Page_Spectrum community/span_New Post""))",Chrome 74.0.3729.157,,,5/19/2019 12:36,5/19/2019 12:36,11.006s,FAILED
,,,,,,,
Test Cases/1512240/3times_Login_Logout__Github,Chrome 74.0.3729.157,step 1 : TC Login_Github step 2: TC Logout Loop 5 times  Expected: pass,,5/19/2019 12:36,5/19/2019 12:37,19.082s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 12:36,5/19/2019 12:36,3.900s,PASSED
for (def index : (0..2)),Chrome 74.0.3729.157,,,5/19/2019 12:36,5/19/2019 12:37,14.990s,FAILED
,,,,,,,
Test Cases/1512240/IF4.5_LeaveChannel,Chrome 74.0.3729.157,,,5/19/2019 12:37,5/19/2019 12:37,19.450s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 12:37,5/19/2019 12:37,3.176s,PASSED
"if (callTestCase(findTestCase(""1512240/IF1.5Login_Github""), [:], STOP_ON_FAILURE))",Chrome 74.0.3729.157,,,5/19/2019 12:37,5/19/2019 12:37,15.976s,FAILED
,,,,,,,
Test Cases/1512240/Case_Chatting,Chrome 74.0.3729.157,,,5/19/2019 12:37,5/19/2019 12:37,23.592s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,,5/19/2019 12:37,5/19/2019 12:37,3.234s,PASSED
"navigateToUrl(""http://localhost:3000/"")",Chrome 74.0.3729.157,,,5/19/2019 12:37,5/19/2019 12:37,2.255s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,,5/19/2019 12:37,5/19/2019 12:37,0.229s,PASSED
"switch (callTestCase(findTestCase(""1512240/IF1.5Login_Github""), [:], STOP_ON_FAILURE))",Chrome 74.0.3729.157,,,5/19/2019 12:37,5/19/2019 12:37,17.742s,FAILED
,,,,,,,
